LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
10,,,,2022-12-13T15:31:07.000Z,17.483234405517578,20.10942268371582,22.12892436981201,116.83604049682616,137.41588592529294,139.2993240356445,139.5368423461914,139.58475494384766,19.0,33.0,41.0,2793.0,908.0,210.0,24.0,10.0,6.0,17.0,24.5,24.5,2964.0,854.5,163.5,2.0,0.0,0.0,12.49923828125,37.575538939970066,1009.5374689979053,2016.0,2240.0,128.0
11,,,,2022-12-13T15:31:11.000Z,17.80390739440918,20.363917350769047,22.278053283691406,119.2787094116211,140.0676498413086,141.8706512451172,142.09783172607422,142.14464569091797,18.0,32.0,38.5,2727.0,888.5,206.5,21.5,8.5,4.5,17.0,25.0,25.0,2911.5,851.0,164.0,2.0,0.0,0.0,12.445625,37.4173856683025,1009.531323974285,1600.0,2112.0,160.0
12,,,,2022-12-13T15:31:14.000Z,18.089137077331547,20.587197303771973,22.403769493103027,121.45948791503906,142.4298858642578,144.15821838378906,144.37582397460938,144.42159271240234,17.0,31.0,36.0,2661.0,869.0,203.0,19.0,7.0,3.0,17.0,26.0,26.0,2917.5,854.5,161.5,5.0,0.0,0.0,12.37130859375,37.24681513314707,1009.5241924903363,2304.0,2432.0,224.0
13,,,,2022-12-13T15:31:18.000Z,18.325901985168453,20.760513305664066,22.48112297058105,123.30125427246094,144.40454864501953,146.05879974365234,146.26691436767578,146.31160736083984,17.0,31.0,35.0,2625.0,857.0,202.0,19.0,5.0,2.0,18.0,27.0,27.0,2919.0,872.5,170.0,6.0,0.0,0.0,12.3262890625,37.14615036616589,1009.5208071780272,2304.0,2464.0,448.0
14,,,,2022-12-13T15:31:21.000Z,18.44838523864746,20.792819023132324,22.392348289489746,124.40436935424805,145.4919662475586,147.05022430419922,147.24605560302734,147.28919219970703,17.0,31.5,35.0,2637.0,862.0,206.0,18.5,4.5,2.0,19.5,28.5,28.5,2973.0,894.0,188.0,6.0,0.0,0.0,12.26359375,37.121742015077636,1009.5109666400896,2016.0,2144.0,384.0
15,,,,2022-12-13T15:31:25.000Z,18.53938865661621,20.79930686950684,22.28706932067871,125.26985549926758,146.32000732421875,147.7893295288086,147.9737777709961,148.01546478271484,18.0,32.0,36.0,2649.0,867.0,210.0,18.0,4.0,2.0,19.0,29.0,30.5,3007.5,907.0,207.0,7.0,2.0,2.0,12.19572265625,37.1210134240321,1009.5035769531579,2016.0,2400.0,416.0
16,,,,2022-12-13T15:31:28.000Z,18.477659225463867,20.6755485534668,22.090486526489254,124.99561309814452,145.89541625976562,147.3050308227539,147.48186492919922,147.52246856689453,17.5,31.0,34.0,2619.0,855.0,197.0,17.0,4.0,2.0,19.5,28.5,29.5,2991.0,894.5,209.5,6.0,2.0,2.0,12.1501171875,37.114241416708296,1009.5016194988098,2304.0,2432.0,192.0
17,52.392915,13.036225,61.6,2022-12-13T15:31:32.000Z,18.3138370513916,20.42272663116455,21.73854351043701,124.0696029663086,144.68175506591797,146.00896453857422,146.17530059814453,146.2143325805664,18.0,31.5,35.5,2647.5,865.5,200.0,19.5,5.5,2.0,19.0,26.5,28.5,2884.5,860.5,198.5,6.5,3.0,2.0,12.0950390625,37.09321973134189,1009.5053096952208,2208.0,2560.0,224.0
18,52.392931667,13.036221667000001,61.6,2022-12-13T15:31:35.000Z,18.269512176513672,20.31790256500244,21.561546325683594,123.91450119018556,144.39520263671875,145.66349029541016,145.82231903076172,145.86029052734375,19.0,32.0,37.0,2676.0,876.0,203.0,22.0,7.0,2.0,17.0,27.0,29.0,2877.0,829.0,204.5,14.0,4.0,2.0,12.0270703125,37.04693448545899,1009.5135569002208,2464.0,2464.0,384.0
19,52.392926667,13.036026667,67.2,2022-12-13T15:31:38.000Z,18.059059143066406,20.00329113006592,21.132272720336914,122.6982536315918,142.82440948486328,143.99705505371094,144.14369201660156,144.1798324584961,19.0,32.0,37.0,2712.0,882.0,199.0,23.0,7.0,2.0,16.5,27.0,28.0,2755.5,780.0,186.0,19.0,2.0,0.0,11.9567578125,37.03261265587549,1009.5151005084564,2464.0,2496.0,256.0
20,52.392928333,13.036019999999999,67.2,2022-12-13T15:31:42.000Z,18.051167488098145,19.919580459594727,20.95470714569092,122.84111785888672,142.84808349609375,143.94483184814453,144.081787109375,144.1166000366211,19.0,32.5,36.5,2749.5,895.5,201.0,22.5,7.0,2.0,14.5,28.0,28.0,2698.5,769.5,185.0,19.5,0.0,0.0,11.89220703125,37.00542147453286,1009.5127059297313,2240.0,2368.0,416.0
21,52.392928333,13.036019999999999,67.2,2022-12-13T15:31:45.000Z,18.109883308410645,19.918506622314453,20.874964714050293,123.41332626342772,143.38839721679688,144.42245483398438,144.5513916015625,144.58518981933594,20.0,33.0,37.0,2787.0,909.0,203.0,22.0,7.0,2.0,14.0,27.0,27.5,2575.5,752.0,168.5,24.5,1.0,0.0,11.84064453125,36.984755642847475,1009.5042416222524,2016.0,2176.0,352.0
22,52.392928333,13.036019999999999,67.2,2022-12-13T15:31:49.000Z,18.23258781433105,20.002497673034668,20.90196132659912,124.38312530517578,144.41847229003906,145.40828704833984,145.53154754638672,145.56468200683594,20.0,32.0,36.0,2850.0,930.0,203.0,15.0,6.0,2.0,15.0,27.0,28.0,2613.0,766.5,162.5,25.0,2.0,0.0,11.77970703125,36.95523174234873,1009.4982447085373,2240.0,2304.0,224.0
23,52.392928333,13.036019999999999,67.2,2022-12-13T15:31:53.000Z,18.40055656433105,20.16456413269043,21.044657707214355,125.58720016479492,145.7744369506836,146.75103759765625,146.87258911132812,146.9056396484375,20.0,32.5,36.0,2850.0,929.0,205.0,16.0,5.5,1.5,16.5,28.0,30.0,2748.0,809.0,177.0,22.5,2.0,0.0,11.71359375,36.946673885246575,1009.4955193719279,1824.0,1760.0,256.0
24,52.392928333,13.036019999999999,67.2,2022-12-13T15:31:57.000Z,18.67782211303711,20.43499755859375,21.286741256713867,127.5671730041504,148.00939178466797,148.96710968017578,149.08619689941406,149.11917114257812,20.0,33.0,36.0,2850.0,928.0,207.0,17.0,5.0,1.0,17.0,28.0,30.5,2817.0,816.5,176.0,22.5,3.0,0.0,11.64806640625,36.95423311149097,1009.4996599913727,1952.0,2208.0,256.0
25,52.392928333,13.036019999999999,67.2,2022-12-13T15:32:00.000Z,19.00889492034912,20.75491714477539,21.56908130645752,129.93922424316406,150.68150329589844,151.61366271972656,151.7294158935547,151.76223754882812,20.0,33.0,36.0,2850.0,930.0,202.0,17.0,5.0,0.0,17.0,26.5,30.0,2817.0,810.0,170.0,21.0,4.0,0.0,11.599921875,36.97136895051753,1009.5005746828447,2656.0,2880.0,10688.0
26,52.392928333,13.036019999999999,67.2,2022-12-13T15:32:03.000Z,19.03035926818848,20.7310152053833,21.48714256286621,130.21002197265622,150.90602111816406,151.7916259765625,151.90143585205078,151.9334716796875,20.5,33.5,36.5,2899.5,945.5,205.5,17.5,5.0,0.0,16.5,26.0,29.0,2742.0,788.0,161.5,18.0,4.0,0.0,11.5102734375,37.073183159976956,1009.4958658933427,2304.0,2656.0,2688.0
27,52.392928333,13.036019999999999,67.2,2022-12-13T15:32:07.000Z,18.833576202392575,20.48514747619629,21.194225311279297,128.94615173339844,149.3817596435547,150.22652435302734,150.3311538696289,150.3623046875,21.0,34.0,37.0,2949.0,961.0,209.0,18.0,5.0,0.0,15.0,23.0,25.0,2466.0,694.0,127.5,16.0,4.0,0.0,11.40412109375,37.2808039140929,1009.4942123474792,2048.0,2240.0,352.0
28,52.392928333,13.036019999999999,67.2,2022-12-13T15:32:11.000Z,18.61301612854004,20.22489643096924,20.9003267288208,127.4893913269043,147.6557159423828,148.47013092041016,148.57091522216797,148.60135650634766,20.0,33.0,35.0,2886.0,940.0,205.0,16.0,4.0,0.0,14.5,20.0,22.5,2278.5,636.0,107.5,12.5,3.0,0.0,11.24171875,37.411158961274815,1009.5055739011927,2592.0,2816.0,704.0
29,52.392928333,13.036019999999999,67.2,2022-12-13T15:32:14.000Z,18.40350914001465,19.98733901977539,20.6428279876709,126.08035278320312,146.00511169433594,146.80038452148438,146.89876556396484,146.92869567871094,20.0,33.5,35.5,2880.0,935.0,206.0,16.5,4.0,0.0,14.0,18.0,18.5,2209.5,629.0,96.0,3.5,1.0,0.0,11.101484375,37.50599355822275,1009.4963487472968,2816.0,3456.0,1984.0
30,52.392938333000004,13.036010000000001,66.2,2022-12-13T15:32:18.000Z,18.051618576049805,19.60449504852295,20.246615409851074,123.6713409423828,143.2141342163086,143.9935302734375,144.0899429321289,144.1192855834961,20.0,34.0,36.0,2874.0,930.0,207.0,17.0,4.0,0.0,14.0,17.5,19.0,2253.0,643.0,96.5,1.0,1.0,0.0,10.89865234375,37.5684228409924,1009.499516533112,2528.0,2880.0,2016.0
31,52.392938333000004,13.036010000000001,66.2,2022-12-13T15:32:21.000Z,17.51242733001709,19.014968872070312,19.632991790771484,119.98769760131836,138.94093322753906,139.69308471679688,139.78611755371094,139.81450653076172,18.0,34.0,36.0,2865.0,925.0,212.0,17.0,4.0,0.0,14.5,18.0,21.0,2299.5,659.5,110.5,4.0,4.0,2.0,10.59708984375,37.611346736485636,1009.5012160596569,2560.0,2816.0,832.0
32,52.392943333000005,13.035981667,65.5,2022-12-13T15:32:25.000Z,17.35152244567871,18.838754653930664,19.44922924041748,118.88919067382812,137.66608428955078,138.40980529785156,138.50178527832028,138.52989196777344,18.0,34.0,35.0,2853.0,919.5,213.0,15.0,2.5,0.0,14.5,19.0,22.0,2337.0,663.0,130.0,4.0,4.0,2.0,10.27814453125,37.733346540878,1009.5023081739256,2400.0,2464.0,928.0
33,52.392946667,13.035956667,64.7,2022-12-13T15:32:28.000Z,17.10222053527832,18.569727897644047,19.173470497131348,117.17673110961914,135.68624114990234,136.42092895507812,136.51180267333984,136.5395278930664,18.0,34.0,34.0,2841.0,914.0,214.0,13.0,1.0,0.0,14.5,19.5,22.5,2374.5,671.5,126.5,4.0,4.0,2.0,10.0618359375,37.92639193943286,1009.4973303729292,2304.0,2688.0,416.0
34,52.392958333,13.03593,64.4,2022-12-13T15:32:32.000Z,16.820780754089355,18.26165580749512,18.85237693786621,115.25492477416992,133.45619201660156,134.1762924194336,134.26534271240234,134.2925796508789,18.0,34.0,35.0,2829.0,914.0,214.0,15.0,1.0,0.0,16.0,22.0,24.5,2448.0,696.0,143.5,6.0,4.0,2.0,9.81671875,38.082068316238924,1009.4989197416459,2272.0,2656.0,544.0
35,52.39295,13.035923333,64.4,2022-12-13T15:32:36.000Z,16.485397338867188,17.88736915588379,18.45363712310791,112.98358154296876,130.80696105957028,131.5024642944336,131.58843994140622,131.61494445800778,17.5,34.0,34.5,2767.5,894.5,215.0,15.5,1.0,0.0,15.5,22.5,26.5,2452.5,694.5,144.5,10.0,5.0,4.0,9.5614453125,38.27197712620678,1009.5078911634596,2144.0,2528.0,896.0
36,52.392948333,13.035918333,64.2,2022-12-13T15:32:39.000Z,16.522265434265133,17.914899826049805,18.466904640197754,113.26892852783205,131.11380767822266,131.7983322143555,131.88289642333984,131.90924835205078,17.0,34.0,34.0,2706.0,875.0,216.0,16.0,1.0,0.0,16.0,22.5,23.5,2442.0,676.0,127.5,8.0,2.0,2.0,9.31310546875,38.47616243891703,1009.5156539167044,2400.0,2912.0,1216.0
37,52.392948333,13.035918333,64.2,2022-12-13T15:32:42.000Z,16.518625259399414,17.8954439163208,18.42801094055176,113.2846221923828,131.10272979736328,131.7715072631836,131.85406494140622,131.88014221191406,17.5,33.0,34.0,2682.0,862.0,215.0,16.0,1.0,0.0,17.0,22.5,24.0,2679.0,745.0,130.0,8.0,2.0,2.0,9.0161328125,38.69241447002205,1009.5234658745627,1824.0,2176.0,288.0
38,52.392934999999994,13.035905,63.7,2022-12-13T15:32:46.000Z,16.540298461914062,17.914016723632812,18.441171646118164,113.44612121582031,131.28038024902344,131.94509887695312,132.0271224975586,132.05315399169922,18.0,32.5,33.5,2685.0,863.0,208.5,16.0,1.5,0.0,18.5,26.5,28.0,2964.0,835.0,159.0,10.0,2.0,2.0,8.71818359375,39.000710438369055,1009.524989830078,1856.0,2528.0,704.0
39,52.392923333,13.035901667000001,62.7,2022-12-13T15:32:50.000Z,16.592168807983402,17.96198081970215,18.480558395385746,113.82342529296876,131.70152282714844,132.36006927490234,132.44129943847656,132.4672622680664,17.0,32.0,33.0,2688.0,864.0,202.0,16.0,2.0,0.0,18.5,27.5,29.5,3085.5,861.0,182.5,9.0,2.0,2.0,8.41798828125,39.32013337284562,1009.511318723714,2208.0,2336.0,544.0
40,52.392908333,13.035901667000001,60.1,2022-12-13T15:32:53.000Z,16.709808349609375,18.08617401123047,18.604491233825684,114.63873291015624,132.6389236450195,133.2989501953125,133.38035583496094,133.40644836425778,16.0,31.0,32.0,2649.0,851.0,198.0,16.0,1.0,0.0,19.0,30.5,31.5,3099.0,888.0,209.0,19.0,2.0,2.0,8.1610546875,39.690128851944905,1009.5016346841363,2016.0,2592.0,544.0
41,52.392893333,13.035903333,57.3,2022-12-13T15:32:57.000Z,16.706426620483402,18.079859733581547,18.594767570495605,114.62247085571288,132.6151123046875,133.27234649658206,133.3533935546875,133.37944030761722,16.0,31.0,31.5,2631.0,846.0,192.5,15.5,1.0,0.0,16.0,28.0,29.5,2629.5,756.0,207.5,21.0,2.0,2.0,7.9305859375,40.06054095797005,1009.4942211994198,2176.0,2592.0,416.0
42,52.392893333,13.035903333,57.3,2022-12-13T15:33:00.000Z,16.72990608215332,18.09323215484619,18.5938777923584,114.81510543823242,132.81532287597656,133.46136474609378,133.54098510742188,133.56686401367188,16.0,31.0,31.0,2613.0,841.0,187.0,15.0,1.0,0.0,14.5,28.5,28.5,2475.0,703.5,193.0,24.0,0.0,0.0,7.6946484375,40.433950222438256,1009.4925501070503,2240.0,2208.0,576.0
43,52.392858333,13.03594,58.8,2022-12-13T15:33:04.000Z,17.016777038574222,18.396469116210934,18.896968841552734,116.80224609375,135.10079193115234,135.75086975097656,135.83094787597656,135.85713958740234,17.0,32.5,33.0,2706.0,871.0,203.0,19.0,1.0,0.0,15.0,27.5,27.5,2488.5,709.0,191.0,18.0,0.0,0.0,7.5341015625,40.812279358887295,1009.4813370622404,1760.0,2304.0,384.0
44,52.392833333,13.035953333,59.6,2022-12-13T15:33:08.000Z,17.333697319030758,18.73194694519043,19.23287010192871,118.99627685546876,137.6250991821289,138.28009796142578,138.36075592041016,138.38731384277344,17.5,32.5,34.0,2677.5,867.0,195.0,24.0,2.0,0.0,15.0,27.5,27.5,2575.5,725.5,179.5,18.0,0.0,0.0,7.4591992187499985,41.152752285768386,1009.479913875732,2240.0,2592.0,768.0
45,52.392813333,13.035966667,60.0,2022-12-13T15:33:11.000Z,17.093995094299313,18.468741416931152,18.957554817199707,117.36162948608398,135.72671508789062,136.36846923828122,136.44747924804688,136.47358703613278,16.0,32.0,33.5,2574.0,833.0,191.0,26.0,3.5,0.0,15.0,27.0,27.0,2601.0,738.0,166.0,20.0,0.0,0.0,7.41603515625,41.42828819598476,1009.4830573054727,2112.0,2592.0,672.0
46,52.392766667,13.035965,59.7,2022-12-13T15:33:15.000Z,16.722116470336914,18.066740036010746,18.544649124145508,114.80901336669922,132.77423095703122,133.40180969238278,133.47906494140622,133.5046157836914,17.0,34.0,36.0,2635.5,855.5,202.5,28.0,3.5,0.0,15.0,24.5,24.5,2551.5,734.0,155.0,11.0,0.0,0.0,7.4059765625,41.6606603537015,1009.4841168374876,2112.0,2304.0,448.0
47,52.392766667,13.035965,59.7,2022-12-13T15:33:18.000Z,16.508967399597168,17.84181499481201,18.32031536102295,113.3315315246582,131.07565307617188,131.70062255859378,131.777587890625,131.80289459228516,17.0,35.5,38.5,2659.5,856.5,223.5,30.5,4.5,1.0,15.5,22.0,22.0,2605.5,743.0,150.0,4.0,0.0,0.0,7.40783203125,41.839476902807924,1009.4866086981773,2048.0,1888.0,480.0
48,52.392725,13.035998333,57.2,2022-12-13T15:33:21.000Z,16.62203311920166,17.96988296508789,18.458969116210934,114.0923080444336,131.96661376953122,132.60177612304688,132.68001556396484,132.70560455322266,16.0,35.5,38.5,2656.5,858.5,221.5,32.0,5.0,1.0,16.0,24.0,24.0,2580.0,748.5,154.5,6.0,0.0,0.0,7.4130078125,41.99128186230878,1009.4842694394373,1952.0,2144.0,96.0
49,52.392665,13.036003333,48.3,2022-12-13T15:33:25.000Z,16.58021068572998,17.92909049987793,18.42245578765869,113.79367446899414,131.62950897216794,132.26751708984378,132.34612274169922,132.3717269897461,17.0,35.0,39.0,2682.0,865.0,225.0,32.0,5.0,1.0,16.0,24.0,24.0,2593.5,757.5,156.5,6.0,0.0,0.0,7.4274609374999985,42.08900824780135,1009.4744994573977,1792.0,1888.0,416.0
50,52.392616667,13.036033332999999,42.3,2022-12-13T15:33:29.000Z,16.578704833984375,17.931650161743164,18.43018341064453,113.7723503112793,131.61273956298828,132.2549057006836,132.33404541015622,132.3597183227539,17.5,35.5,39.0,2701.5,871.5,230.5,32.0,5.0,1.0,16.0,21.0,21.0,2487.0,716.0,145.5,4.0,0.0,0.0,7.44572265625,42.17062113681561,1009.46491386196,1888.0,2208.0,352.0
51,52.392588333,13.036063333,39.3,2022-12-13T15:33:32.000Z,16.631763458251953,17.985370635986328,18.48093605041504,114.14608383178712,132.03816986083984,132.6786880493164,132.75762939453122,132.78330993652344,17.0,35.0,39.0,2721.0,878.0,236.0,32.0,5.0,1.0,16.0,21.0,22.0,2478.0,701.5,151.0,8.0,2.0,0.0,7.4430859374999985,42.231016250856754,1009.457709126018,1952.0,2144.0,224.0
52,52.392571667,13.036096667,38.3,2022-12-13T15:33:36.000Z,16.556587219238278,17.901333808898926,18.391237258911133,113.6373291015625,131.44449615478516,132.0793685913086,132.1575927734375,132.1831130981445,17.5,35.5,40.0,2745.0,888.0,238.0,34.0,7.0,2.0,15.5,22.0,23.0,2491.5,714.5,149.0,8.0,2.0,0.0,7.416328125,42.26710652862771,1009.4595488423622,2016.0,2336.0,1088.0
53,52.392571667,13.036096667,38.3,2022-12-13T15:33:39.000Z,16.452669143676758,17.786043167114258,18.26922607421875,112.9317626953125,130.62284088134766,131.25078582763672,131.32814025878906,131.35344696044922,18.0,35.0,39.5,2754.0,892.0,239.0,32.0,6.5,2.0,15.0,20.5,23.5,2401.5,693.0,148.0,8.0,4.0,0.0,7.38009765625,42.29679901490108,1009.4610063170294,2080.0,2048.0,512.0
54,52.392565000000005,13.036128332999999,36.9,2022-12-13T15:33:42.000Z,16.196224212646484,17.509212493896484,17.985360145568848,111.17046737670898,128.58639526367188,129.20494842529294,129.28114318847656,129.30607604980472,18.0,34.0,39.0,2763.0,896.0,240.0,30.0,6.0,2.0,14.0,20.0,23.5,2319.0,667.5,138.5,10.0,5.0,0.0,7.3098828125,42.32330590435202,1009.47952317642,1856.0,2272.0,512.0
55,52.392563333000005,13.03613,36.4,2022-12-13T15:33:46.000Z,15.700014114379885,16.96757984161377,17.422661781311035,107.77811813354492,124.65281677246094,125.24718856811523,125.32038497924805,125.3444595336914,18.0,34.0,40.0,2712.0,881.0,231.0,32.0,7.0,3.0,15.5,21.5,28.5,2541.0,732.0,150.0,14.0,10.0,1.0,7.2267773437499985,42.378955555769366,1009.4815703561908,2048.0,2496.0,704.0
56,52.392563333000005,13.036143333,36.0,2022-12-13T15:33:50.000Z,15.614142417907715,16.8826322555542,17.345022201538086,107.16802597045898,123.96199035644531,124.56101608276369,124.63481903076172,124.65890502929688,18.0,35.0,40.5,2721.0,882.0,233.0,33.0,7.0,3.0,15.5,22.5,29.5,2557.5,741.5,156.0,12.0,10.0,2.0,7.15197265625,42.446440832169095,1009.4735944906647,1952.0,2432.0,448.0
57,52.392553333,13.03618,35.3,2022-12-13T15:33:54.000Z,15.635109901428224,16.917450904846188,17.395578384399414,107.28010559082031,124.11450958251952,124.72655487060548,124.80201721191406,124.82633590698242,18.0,34.0,39.5,2697.0,876.0,220.5,33.0,6.5,3.0,14.5,21.0,28.0,2439.0,700.5,147.0,12.0,10.0,2.0,7.0632031249999985,42.531967315576225,1009.4762118552337,2144.0,2080.0,736.0
58,52.392545,13.03621,27.3,2022-12-13T15:33:57.000Z,15.866170406341553,17.171004295349118,17.66061019897461,108.8562355041504,125.94464492797852,126.56929779052734,126.64633178710938,126.67107391357422,18.0,33.0,41.0,2754.0,888.5,217.0,35.0,11.0,3.0,15.5,23.5,27.5,2643.0,734.5,144.0,10.0,8.0,2.0,6.98673828125,42.65460451399776,1009.4676981193306,2112.0,2208.0,384.0
59,52.392545,13.03621,27.3,2022-12-13T15:34:00.000Z,16.05138874053955,17.378252983093258,17.882041931152344,110.10919952392578,127.4070930480957,128.0458755493164,128.12468338012695,128.14982604980472,18.0,34.0,41.0,2776.5,892.5,215.5,36.0,10.0,3.0,16.0,24.0,28.5,2692.5,749.0,158.0,8.0,7.0,2.0,6.93849609375,42.791042392483995,1009.4633165257793,2208.0,2208.0,512.0
60,52.392531667,13.036301667,29.9,2022-12-13T15:34:04.000Z,16.064892768859867,17.39719295501709,17.90678310394287,110.19050598144531,127.50931930541992,128.15298080444336,128.23240661621094,128.25765609741208,18.0,36.0,40.0,2725.5,872.5,210.0,36.0,7.0,2.0,16.5,25.0,26.0,2728.5,762.0,170.5,3.0,2.0,1.0,6.913203125000001,42.9491299197807,1009.459437672088,1952.0,2112.0,448.0
61,52.392536666999995,13.036335000000001,29.7,2022-12-13T15:34:07.000Z,15.792908668518065,17.097969055175778,17.593097686767578,108.33720779418944,125.35591506958008,125.98396682739258,126.06144714355469,126.08618545532228,17.5,34.0,38.0,2676.0,853.5,200.5,34.0,6.0,1.0,16.0,25.0,26.0,2667.0,756.5,166.5,4.0,1.0,0.0,6.8598828125,43.08254576217908,1009.4633362439348,1728.0,2464.0,672.0
62,52.392536666999995,13.03638,33.3,2022-12-13T15:34:11.000Z,15.580096244812012,16.864006042480472,17.348023414611813,106.88670349121094,123.67082595825195,124.28682708740234,124.3628044128418,124.38714599609376,18.0,33.0,38.0,2697.0,860.0,204.5,32.0,6.0,1.0,16.5,26.0,28.0,2739.0,780.5,179.5,6.0,2.0,0.0,6.78849609375,43.20326644682831,1009.4655068756778,2080.0,2176.0,384.0
63,52.392541666999996,13.036426667,32.4,2022-12-13T15:34:15.000Z,15.374245166778564,16.6333589553833,17.101226806640625,105.49499130249023,122.04582595825195,122.64581680297852,122.71978378295898,122.74366760253906,18.0,33.0,38.0,2682.0,855.0,205.0,32.0,6.0,1.0,16.0,25.0,26.5,2613.0,756.0,173.0,6.0,2.0,0.0,6.6868359375,43.321196821693945,1009.4639387681444,2176.0,2240.0,768.0
64,52.392545,13.036463333,30.4,2022-12-13T15:34:18.000Z,15.225816249847412,16.462636947631836,16.913368225097653,104.50305938720705,120.8791732788086,121.46319198608398,121.5351333618164,121.5586166381836,17.0,32.0,34.5,2637.0,833.0,200.0,26.0,1.0,1.0,15.5,23.5,26.5,2550.0,738.0,157.0,9.0,3.0,0.0,6.5708203125,43.46004465228343,1009.4614470086473,1984.0,2528.0,832.0
