Date,atmotube_VOC[ppm],atmotube_AQS,atmotube_Temperature[˚C],atmotube_Humidity[%],atmotube_Pressure[hPa],atmotube_PM1[µg/m³],atmotube_PM2.5[µg/m³],atmotube_PM10[µg/m³],atmotube_Latitude,atmotube_Longitude
2022-11-02 16:48:00,0.000,97,10,59,1018.3,2.0,4.0,4.0,,
2022-11-02 16:47:00,0.000,97,10,59,1018.4,2.0,4.0,5.0,,
2022-11-02 16:46:00,0.000,97,10,59,1018.3,2.0,4.0,4.0,,
2022-11-02 16:45:00,0.007,96,11,56,1018.4,3.0,4.0,5.0,,
2022-11-02 16:44:00,0.008,97,11,56,1018.3,2.0,4.0,5.0,,
2022-11-02 16:43:00,0.002,97,11,56,1018.3,2.0,3.0,4.0,,
2022-11-02 16:42:00,0.004,97,11,56,1018.3,2.0,4.0,5.0,,
2022-11-02 16:41:00,0.000,97,11,56,1018.3,2.0,4.0,5.0,,
2022-11-02 16:40:00,0.000,96,11,56,1018.3,3.0,4.0,6.0,,
2022-11-02 16:39:00,0.000,97,11,56,1018.4,2.0,3.0,4.0,,
2022-11-02 16:38:00,0.000,96,11,56,1018.3,2.0,4.0,5.0,,
2022-11-02 16:37:00,0.000,97,11,56,1018.4,2.0,4.0,5.0,,
2022-11-02 16:36:00,0.000,95,11,56,1018.3,4.0,6.0,7.0,,
2022-11-02 16:35:00,0.000,95,11,58,1018.2,4.0,5.0,7.0,,
2022-11-02 16:34:00,0.000,95,12,53,1018.1,4.0,5.0,7.0,,
2022-11-02 16:33:00,0.000,95,12,53,1018.3,4.0,6.0,7.0,,
2022-11-02 16:32:00,0.000,94,12,53,1018.2,4.0,6.0,7.0,,
2022-11-02 16:31:00,0.000,95,12,53,1018.1,3.0,5.0,6.0,,
2022-11-02 16:30:00,0.000,95,11,58,1018.18,3.0,5.0,5.0,,
2022-11-02 16:29:00,0.152,90,11,57,1018.2,3.0,4.0,5.0,,
2022-11-02 16:28:00,0.160,90,11,56,1018.21,2.0,4.0,5.0,,
2022-11-02 16:27:00,0.169,89,11,56,1018.15,3.0,4.0,6.0,,
2022-11-02 16:26:00,0.178,89,11,56,1017.99,2.0,4.0,5.0,,
2022-11-02 16:25:00,0.188,88,11,61,1018.04,3.0,5.0,6.0,,
2022-11-02 16:24:00,0.198,88,11,55,1017.95,1.0,3.0,4.0,,
2022-11-02 16:23:00,0.209,87,11,55,1017.91,1.0,2.0,4.0,,
2022-11-02 16:22:00,0.220,86,11,56,1017.9,1.0,2.0,3.0,,
2022-11-02 16:21:00,0.232,86,11,54,1017.22,1.0,2.0,3.0,,
2022-11-02 16:20:00,0.245,85,12,51,1016.44,1.0,2.0,3.0,,
2022-11-02 16:19:00,0.258,84,13,49,1016.06,1.0,2.0,3.0,,
2022-11-02 16:18:00,0.270,83,14,48,1016.27,1.0,2.0,3.0,,
2022-11-02 16:17:00,0.281,83,15,43,1016.85,1.0,2.0,3.0,,
2022-11-02 16:16:00,0.290,82,17,40,1017.18,1.0,2.0,3.0,,
2022-11-02 16:15:00,0.296,82,18,41,1017.32,1.0,2.0,3.0,,
2022-11-02 16:14:00,0.300,82,19,47,1017.32,1.0,2.0,3.0,,
2022-11-02 16:13:00,0.302,81,19,55,1016.89,1.0,2.0,4.0,,
2022-11-02 16:12:00,0.302,81,19,57,1016.87,1.0,2.0,3.0,,
2022-11-02 16:11:00,0.302,81,19,57,1016.87,1.0,2.0,3.0,,
2022-11-02 16:10:00,0.302,81,19,59,1016.85,1.0,2.0,3.0,,
2022-11-02 16:09:00,0.302,81,19,59,1016.77,1.0,2.0,4.0,,
2022-11-02 16:08:00,0.302,81,19,58,1016.79,1.0,2.0,4.0,,
2022-11-02 16:07:00,0.302,81,19,58,1016.76,1.0,2.0,4.0,,
2022-11-02 16:06:00,0.302,81,19,58,1016.76,1.0,3.0,4.0,,
2022-11-02 16:05:00,0.302,81,19,58,1016.76,1.0,2.0,3.0,,
2022-11-02 16:04:00,0.302,81,19,58,1016.76,1.0,2.0,3.0,,
2022-11-02 16:03:00,0.302,81,19,58,1016.77,1.0,3.0,4.0,,
2022-11-02 16:02:00,0.302,81,19,58,1016.78,1.0,2.0,3.0,,
2022-11-02 16:01:00,0.302,81,19,58,1016.78,1.0,2.0,3.0,,
2022-11-02 16:00:00,0.302,81,19,58,1016.75,1.0,2.0,4.0,,
