LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
16,52.39248,13.036663333,27.5,2022-12-12T15:20:28.000Z,14.106164455413818,15.418950080871582,16.044416427612305,96.38078689575195,111.79844284057616,112.5073699951172,112.59547424316406,112.62012100219728,13.0,27.0,30.0,1926.0,635.0,158.0,21.0,2.0,1.0,11.5,17.0,20.0,1803.0,505.0,140.5,7.0,2.0,2.0,5.74787109375,49.87886437931999,1009.1278823901883,1952.0,2304.0,512.0
17,52.39248,13.036663333,27.5,2022-12-12T15:20:31.000Z,14.376487255096436,15.713051319122314,16.348783493041992,98.2313995361328,113.94247055053712,114.6635971069336,114.75320434570312,114.7783088684082,13.5,27.5,30.0,1950.0,641.0,164.5,21.0,2.0,1.0,14.0,19.0,22.5,1899.0,558.5,159.0,7.0,2.0,2.0,5.5688671875,50.062213634521505,1009.1311121595623,1888.0,2368.0,576.0
18,52.39242,13.036726667,26.3,2022-12-12T15:20:35.000Z,14.62765121459961,15.986089706420898,16.631087303161618,99.95141983032228,115.93479919433594,116.6670379638672,116.7580223083496,116.78353881835938,14.0,28.0,30.0,1974.0,647.0,171.0,21.0,2.0,1.0,14.0,21.0,23.0,1969.5,590.5,167.5,6.0,2.0,2.0,5.4065625,50.296613821256294,1009.14760899345,2176.0,2592.0,8672.0
19,52.392401667,13.036746667000001,29.7,2022-12-12T15:20:39.000Z,14.771085739135742,16.142848014831547,16.794173240661618,100.9315071105957,117.07162475585938,117.8110466003418,117.90291976928712,117.92868423461914,14.0,29.0,32.0,2067.0,678.0,182.0,24.0,2.0,1.0,13.0,19.0,21.5,1914.0,561.5,132.5,6.0,2.0,2.0,5.28048828125,50.56113264950568,1009.1587176176773,1920.0,2464.0,9504.0
20,52.392379999999996,13.036763333,28.8,2022-12-12T15:20:42.000Z,14.934700965881348,16.323217391967773,16.98370361328125,102.04539489746094,118.3666000366211,119.11577987670898,119.20887756347656,119.23494720458984,14.0,29.5,33.0,2082.0,683.0,184.5,24.0,2.5,1.0,13.0,20.0,21.5,1917.0,553.0,125.0,10.5,2.0,0.0,5.11662109375,50.86843847860797,1009.1655848253833,2048.0,2528.0,2112.0
21,52.392361666999996,13.036783332999999,28.3,2022-12-12T15:20:46.000Z,15.078797340393065,16.48449420928955,17.156068801879886,103.02006912231444,119.50430297851562,120.26451873779295,120.35899353027344,120.38539123535156,14.0,30.0,34.0,2097.0,688.0,187.0,24.0,3.0,1.0,12.5,22.0,25.0,1915.5,556.0,130.0,20.0,5.0,0.0,4.90666015625,51.15979109895882,1009.1689378063237,1632.0,2464.0,896.0
22,52.392361666999996,13.036783332999999,28.3,2022-12-12T15:20:49.000Z,15.215131282806395,16.634199142456055,17.312671661376953,103.94977951049805,120.5840301513672,121.3517837524414,121.44720458984376,121.4738540649414,13.0,29.0,33.0,2052.0,665.0,185.0,22.0,3.0,1.0,15.0,27.0,29.5,2193.0,655.5,161.5,21.0,5.0,0.0,4.71271484375,51.45617487647974,1009.1768882644336,2048.0,2272.0,800.0
23,52.392288333,13.036898333,27.4,2022-12-12T15:20:53.000Z,15.378644943237305,16.805914878845215,17.482894897460938,105.08538818359376,121.88801956176758,122.6569366455078,122.7524757385254,122.77928161621094,13.5,29.0,33.0,2055.0,661.0,186.0,21.0,3.5,1.5,14.0,23.0,26.0,2098.5,629.0,144.0,13.0,4.0,0.0,4.52521484375,51.733307251008604,1009.170657759532,2240.0,2304.0,640.0
24,52.392258333,13.036978332999999,26.6,2022-12-12T15:20:57.000Z,15.387365341186525,16.81400489807129,17.489577293395993,105.14874267578124,121.95878982543944,122.72669219970705,122.82210540771484,122.8488998413086,14.0,29.0,33.0,2058.0,657.0,187.0,20.0,4.0,2.0,14.0,21.5,23.0,2058.0,615.5,138.5,6.0,2.0,0.0,4.41603515625,52.062857876111146,1009.167032721664,1728.0,2272.0,864.0
25,52.392228333,13.037023332999999,26.1,2022-12-12T15:21:00.000Z,15.125747680664062,16.533953666687008,17.205284118652347,103.34574127197266,119.8785514831543,120.63925170898438,120.7337875366211,120.76023483276369,14.0,28.0,32.0,2058.0,657.0,183.0,16.0,3.0,2.0,14.0,21.5,22.5,2097.0,615.0,137.0,4.0,2.0,0.0,4.35734375,52.412919412480775,1009.1681518151332,2208.0,2400.0,160.0
26,52.392205,13.037076667000001,25.6,2022-12-12T15:21:04.000Z,15.02076244354248,16.422198295593258,17.09261417388916,102.62055206298828,119.04304122924805,119.80148315429688,119.89574432373048,119.92206192016602,14.0,28.5,32.0,2064.0,661.0,186.0,16.5,3.5,2.0,15.0,22.0,25.0,2185.5,639.5,146.0,6.0,4.0,0.0,4.3449414062499985,52.78616499147552,1009.1566259170556,1728.0,2336.0,576.0
27,52.392205,13.037076667000001,25.6,2022-12-12T15:21:07.000Z,14.98133420944214,16.37796688079834,17.045226097106937,102.3541259765625,118.73184967041016,119.4871711730957,119.58104705810548,119.60726547241212,14.0,29.0,32.0,2070.0,665.0,189.0,17.0,4.0,2.0,14.5,22.0,27.5,2178.0,637.5,143.0,12.5,7.0,0.0,4.3381054687499985,53.16664863702081,1009.1468374887987,1856.0,2528.0,1152.0
28,52.392181666999996,13.037165,30.4,2022-12-12T15:21:11.000Z,14.900373935699465,16.299283027648926,16.975168228149414,101.7752456665039,118.07892608642578,118.8400535583496,118.9346809387207,118.9609375,13.0,29.0,32.0,2070.0,661.0,189.0,15.0,3.0,1.0,13.0,19.5,26.5,1950.0,569.5,134.5,17.0,8.0,0.0,4.36154296875,53.465898874777864,1009.1344460961508,2016.0,2048.0,576.0
29,52.392183333,13.037171667,31.3,2022-12-12T15:21:15.000Z,14.916686058044435,16.319479942321774,16.999029159545902,101.8805046081543,118.20550537109376,118.96982192993164,119.06485748291016,119.0911750793457,13.0,28.5,31.5,2055.0,656.0,188.0,14.0,3.0,1.0,13.0,21.5,27.5,2050.5,578.0,146.0,17.0,8.0,0.0,4.34298828125,53.65513767579158,1009.1341520980859,1696.0,1984.0,576.0
30,52.392173333,13.037178333,32.9,2022-12-12T15:21:19.000Z,15.03747844696045,16.44182014465332,17.114652633666992,102.73124313354492,119.17397689819336,119.9346160888672,120.02915573120116,120.05552291870116,13.0,28.0,30.5,2040.0,651.0,187.0,13.0,3.0,1.0,14.0,25.0,26.0,2239.5,610.0,162.5,10.0,2.0,0.0,4.21046875,53.829351952794255,1009.1298002562602,1792.0,2528.0,384.0
31,52.392173333,13.037178333,32.9,2022-12-12T15:21:22.000Z,15.093668937683105,16.482511520385742,17.132019996643063,103.1694793701172,119.64311599731444,120.38573837280272,120.47796630859376,120.50407028198242,13.0,25.0,28.0,1983.0,628.0,179.0,12.0,3.0,1.0,13.5,24.0,24.0,2254.5,606.5,148.0,7.0,0.0,0.0,4.03087890625,54.03404017443782,1009.1175863500032,1952.0,2080.0,256.0
32,52.392133333000004,13.037201667,36.6,2022-12-12T15:21:25.000Z,15.02238416671753,16.390301704406742,17.01885986328125,102.71987533569336,119.09455490112305,119.8192253112793,119.90917587280272,119.93490600585938,13.0,25.5,28.5,1984.5,629.0,175.5,12.5,3.0,1.0,13.5,21.0,21.0,2134.5,584.0,128.5,4.0,0.0,0.0,3.8450390625,54.25009162727274,1009.1105072589667,1696.0,2144.0,800.0
33,52.392118333,13.037216667000001,36.0,2022-12-12T15:21:29.000Z,14.79695749282837,16.127471923828125,16.725581169128418,101.22268676757812,117.3268051147461,118.02362442016602,118.11005783081056,118.1351089477539,12.0,26.0,29.0,1924.5,606.5,167.0,12.0,2.5,1.0,14.0,20.5,20.5,2037.0,571.0,115.5,3.0,0.0,0.0,3.6583203125,54.49880497151453,1009.0984101028798,2016.0,2272.0,864.0
34,52.392075,13.037246667,33.3,2022-12-12T15:21:33.000Z,14.692182540893555,16.00207805633545,16.582003593444824,100.5353012084961,116.50889205932616,117.18951416015624,117.27389907836914,117.2985725402832,13.0,29.5,31.0,2023.5,650.0,176.0,20.0,2.5,1.5,13.0,17.5,17.5,1954.5,551.5,108.5,1.0,0.0,0.0,3.52560546875,54.8099202859363,1009.1032160892813,1920.0,2400.0,992.0
35,52.392026666999996,13.037263333,30.9,2022-12-12T15:21:36.000Z,14.745540618896484,16.057595252990726,16.636393547058105,100.90722274780272,116.93500137329102,117.61549377441406,117.69984817504884,117.72456741333008,13.0,30.5,31.5,2037.0,658.0,183.0,24.0,1.5,1.0,14.0,16.5,16.5,1906.5,542.0,91.5,0.0,0.0,0.0,3.4751171875,55.121525482240294,1009.0990720616811,1920.0,2336.0,992.0
36,52.39198,13.037251667,29.5,2022-12-12T15:21:40.000Z,14.641384601593018,15.950986862182615,16.534184455871582,100.17659759521484,116.10120391845705,116.78372955322266,116.86836624145508,116.8930320739746,14.0,32.5,34.0,2095.5,679.5,191.5,32.0,1.5,1.0,14.0,18.0,19.5,1911.0,556.5,99.0,2.0,2.0,0.0,3.43908203125,55.34908860806509,1009.1101560195564,1856.0,2208.0,416.0
37,52.39198,13.037251667,29.5,2022-12-12T15:21:43.000Z,14.387624740600586,15.68126344680786,16.262734413146973,98.4227294921875,114.08123779296876,114.75870895385742,114.84274291992188,114.86709976196288,13.5,35.5,36.5,2091.0,677.5,212.5,35.0,2.0,1.0,14.0,19.0,20.0,1980.0,577.5,106.0,2.0,2.0,0.0,3.41720703125,55.55468645396996,1009.1211241059694,1824.0,2272.0,960.0
38,52.391948333,13.03725,33.0,2022-12-12T15:21:46.000Z,14.365082263946533,15.649489879608154,16.221084594726562,98.28739166259766,113.91077423095705,114.57993698120116,114.66291427612305,114.68710708618164,15.0,34.5,38.0,2043.0,663.0,207.5,39.0,5.0,2.0,14.0,19.5,21.0,2031.0,598.5,110.5,3.0,3.0,1.0,3.37580078125,55.72862914068064,1009.1217305012599,1856.0,2304.0,1280.0
39,52.391940000000005,13.037251667,32.8,2022-12-12T15:21:50.000Z,14.491092681884766,15.779086589813232,16.346121788024902,99.16970443725586,114.91880798339844,115.58612060546876,115.66883850097656,115.693115234375,15.0,34.0,38.0,2043.0,663.0,201.0,38.0,5.0,2.0,13.0,18.5,21.0,1957.5,577.0,102.5,4.0,4.0,2.0,3.3219921875,55.96690646200365,1009.1214725958333,1984.0,2080.0,1280.0
40,52.391916667,13.03725,30.9,2022-12-12T15:21:54.000Z,14.635887622833252,15.929325103759766,16.49278450012207,100.18006896972656,116.07562255859376,116.74213027954102,116.82472610473631,116.84910583496094,14.5,30.5,34.5,1980.0,640.0,196.0,32.0,4.0,1.0,12.5,18.0,22.0,1924.5,559.5,104.0,6.0,6.0,2.0,3.2784375,56.18870596784257,1009.1206749590109,1664.0,2144.0,672.0
41,52.391866666999995,13.037258332999999,26.0,2022-12-12T15:21:58.000Z,14.633264064788818,15.912755489349365,16.459040641784668,100.19805145263672,116.07056045532228,116.72315979003906,116.80397415161131,116.82811737060548,13.5,29.5,32.5,1935.0,625.0,194.0,31.5,4.0,1.0,11.0,17.0,19.5,1818.0,515.5,107.0,4.0,4.0,2.0,3.2665234375,56.41722543167766,1009.1042245327448,1952.0,2016.0,1088.0
42,52.391843333000004,13.037263333,25.0,2022-12-12T15:22:01.000Z,14.829525470733644,16.112011909484867,16.647971153259274,101.57904815673828,117.64357376098631,118.29067611694336,118.37075424194336,118.3949737548828,13.0,29.0,31.0,1890.0,610.0,192.0,31.0,4.0,1.0,10.0,15.5,19.5,1714.5,486.5,102.5,5.0,5.0,2.0,3.28830078125,56.63478330541084,1009.098037685264,1920.0,2112.0,1568.0
43,52.391843333000004,13.037263333,25.0,2022-12-12T15:22:04.000Z,14.835777759552002,16.105499267578125,16.625117301940918,101.65673446655272,117.7084503173828,118.34244918823242,118.42084884643556,118.44484329223631,13.0,27.0,31.0,1884.0,612.0,188.0,26.0,4.0,1.0,9.5,14.5,19.0,1593.0,445.5,94.5,7.0,7.0,1.0,3.331953125,56.777195684253165,1009.0817148493802,1536.0,2176.0,1632.0
44,52.3918,13.037273333,30.3,2022-12-12T15:22:08.000Z,14.947793960571287,16.213764190673828,16.720698356628418,102.45924758911131,118.61251831054688,119.23788452148438,119.31517028808594,119.33911895751952,13.0,27.0,30.5,1881.0,610.0,182.0,24.5,4.0,1.0,10.5,16.0,19.5,1698.0,479.5,116.0,6.0,5.0,0.0,3.3852734375,56.85492733418582,1009.0736789955484,2016.0,2720.0,896.0
45,52.391775,13.037276667,26.5,2022-12-12T15:22:11.000Z,15.308772563934324,16.588427543640133,17.086566925048828,104.97783660888672,121.4963150024414,122.11980438232422,122.19679260253906,122.22101974487305,13.0,27.0,30.0,1878.0,608.0,176.0,23.0,4.0,1.0,13.0,19.0,23.0,1914.0,563.5,145.0,7.0,4.0,0.0,3.442890625,56.87328132517151,1009.0766370182664,1952.0,2688.0,512.0
46,52.39175,13.037278333,27.0,2022-12-12T15:22:15.000Z,15.641555309295654,16.934430122375492,17.425212860107422,107.29811477661131,124.15419006347656,124.77654647827148,124.85332870483398,124.8778305053711,13.0,25.0,28.0,1791.0,579.0,162.0,17.0,4.0,1.0,13.0,20.5,23.0,1914.0,564.5,158.0,6.0,0.0,0.0,3.4794140625,56.80247762615266,1009.0796055763743,2016.0,2176.0,704.0
47,52.391748333,13.037278333,25.3,2022-12-12T15:22:19.000Z,15.76173496246338,17.060771942138672,17.55063247680664,108.13241195678712,125.11244201660156,125.73578643798828,125.81267166137695,125.83729934692384,12.5,24.0,26.5,1719.0,557.0,155.5,15.5,3.5,1.0,13.5,21.5,23.0,1953.0,576.5,145.5,7.0,0.0,0.0,3.4346875,56.785555143145245,1009.07755897048,1792.0,2048.0,448.0
48,52.391748333,13.037278333,25.3,2022-12-12T15:22:22.000Z,15.85654354095459,17.157516479492188,17.643003463745114,108.79823303222656,125.87174987792969,126.4929313659668,126.56953048706056,126.59420776367188,12.0,23.0,25.0,1647.0,535.0,149.0,14.0,3.0,1.0,15.0,23.0,25.0,2052.0,604.0,156.5,9.0,2.0,0.0,3.32453125,56.86318219767264,1009.0848570460154,1824.0,2048.0,384.0
49,52.391706667,13.037286667,30.4,2022-12-12T15:22:26.000Z,16.081368446350098,17.399019241333008,17.88918399810791,110.34548950195312,127.6584815979004,128.28668975830078,128.36414337158206,128.3891372680664,12.0,23.0,25.5,1689.0,551.0,139.0,13.0,3.0,1.0,14.0,21.0,25.0,1980.0,582.5,150.0,10.0,4.0,0.0,3.18087890625,57.03301158887703,1009.0830021104256,1824.0,2048.0,672.0
50,52.391681667,13.037295,28.8,2022-12-12T15:22:29.000Z,16.198548316955563,17.521257400512695,18.009343147277832,111.16144943237305,128.59390258789062,129.22212982177734,129.299560546875,129.32465362548828,12.5,23.0,26.5,1699.5,555.0,138.0,13.0,3.5,1.5,15.0,23.0,25.5,2127.0,631.0,149.5,8.0,4.0,0.0,3.0247265625,57.26160017562914,1009.0890645598855,1760.0,2336.0,704.0
51,52.391651667,13.037306667000001,27.5,2022-12-12T15:22:33.000Z,16.268933296203613,17.593751907348633,18.07942485809326,111.65398025512695,129.1568374633789,129.78413391113278,129.86143493652344,129.88658142089844,13.0,23.0,27.0,1710.0,559.0,137.0,13.0,4.0,2.0,16.0,23.5,26.0,2208.0,652.0,152.5,8.0,4.0,0.0,2.8708203125,57.544768141038965,1009.0850652449117,1856.0,1984.0,416.0
52,52.391638333,13.037308333,30.5,2022-12-12T15:22:37.000Z,16.049457550048828,17.352228164672848,17.82615852355957,110.15866470336914,127.41924285888672,128.03387451171878,128.1095962524414,128.13432693481442,13.0,23.0,25.0,1731.0,561.0,133.0,11.0,2.0,1.0,14.5,20.0,24.0,2071.5,608.0,140.5,6.0,5.0,1.0,2.7145703125,57.84613198466555,1009.0734643067864,1856.0,2336.0,480.0
53,52.391615,13.037315,31.7,2022-12-12T15:22:40.000Z,15.822383403778074,17.103742599487305,17.56725025177002,108.60790252685548,125.61988067626952,126.22283172607422,126.2970962524414,126.32142639160156,12.5,22.5,24.5,1696.5,548.0,131.0,10.5,2.0,1.0,13.5,19.5,23.0,2028.0,586.0,129.0,4.0,4.0,2.0,2.58126953125,58.18365858988389,1009.0700926721044,1472.0,2144.0,1344.0
54,52.391615,13.037315,31.7,2022-12-12T15:22:43.000Z,15.72959852218628,17.003145217895508,17.463563919067386,107.97179412841795,124.8835792541504,125.48268508911131,125.55647659301758,125.58065795898438,12.0,22.0,23.5,1662.0,535.0,129.0,10.0,2.0,1.0,14.0,22.0,25.5,2179.5,623.0,135.0,5.0,5.0,3.0,2.46408203125,58.4903341521479,1009.0684565800932,2176.0,2880.0,864.0
55,52.391563333,13.037323333,34.4,2022-12-12T15:22:47.000Z,15.731252193450928,17.015463829040527,17.489042282104492,107.95553970336914,124.88460922241212,125.49436950683594,125.56953048706056,125.59389114379884,12.0,21.0,24.0,1674.0,541.0,123.0,8.0,3.0,1.0,14.0,22.0,27.5,2242.5,630.0,137.5,7.0,6.0,4.0,2.3466015625,58.79443782499,1009.0662354263104,1728.0,2240.0,480.0
56,52.391555,13.037326667,35.7,2022-12-12T15:22:51.000Z,15.792515754699707,17.096757888793945,17.590896606445312,108.33657836914062,125.35370254516602,125.98095321655272,126.05831909179688,126.08304595947266,12.0,21.5,24.0,1677.0,541.0,129.5,8.5,3.0,1.0,14.0,20.5,26.5,2160.0,609.0,127.5,8.0,6.0,4.0,2.2610546875,59.10560420893693,1009.0777701253804,1952.0,2464.0,384.0
57,52.391553333000004,13.03733,36.9,2022-12-12T15:22:54.000Z,15.578878402709961,16.890680313110348,17.409526824951172,106.80496978759766,123.62899780273438,124.27310943603516,124.35267639160156,124.37750244140624,12.0,22.0,24.0,1680.0,541.0,136.0,9.0,3.0,1.0,13.5,19.0,24.5,2122.5,597.5,110.0,7.0,5.0,3.0,2.218671875,59.409957804282655,1009.094501538892,1920.0,2336.0,672.0
58,52.391529999999996,13.03733,35.2,2022-12-12T15:22:58.000Z,15.29814386367798,16.609749794006348,17.148441314697266,104.8188819885254,121.3742446899414,122.03033065795898,122.11147689819336,122.13626098632812,13.0,26.5,29.0,1809.0,583.0,156.0,15.5,3.0,1.0,13.0,19.5,24.0,2055.0,585.0,111.0,9.0,5.0,2.0,2.22052734375,59.67420455169875,1009.1011239124086,1856.0,2304.0,640.0
59,52.391529999999996,13.03733,35.2,2022-12-12T15:23:01.000Z,15.337733745574953,16.686633110046387,17.268938064575195,105.00128936767578,121.64941787719728,122.34128952026369,122.427001953125,122.4524383544922,13.0,28.5,31.0,1933.5,623.5,167.0,19.5,3.0,1.0,13.0,18.0,21.5,1969.5,561.0,110.5,7.0,3.0,1.0,2.24923828125,59.908391765022344,1009.1083271085788,1952.0,2336.0,416.0
60,52.391488333000005,13.037335,36.1,2022-12-12T15:23:04.000Z,15.45221710205078,16.833648681640625,17.448271751403812,105.72614288330078,122.53163146972656,123.2512550354004,123.34048461914062,123.36650466918944,14.0,31.0,33.0,2022.0,649.0,177.5,24.0,2.5,0.5,12.5,17.0,19.0,1828.5,527.5,104.5,5.0,2.0,0.0,2.29318359375,60.11112109046761,1009.1182393238761,1792.0,2080.0,96.0
61,52.39147,13.037331667,39.1,2022-12-12T15:23:08.000Z,15.606337070465088,17.040876388549805,17.710618019104004,106.67758178710938,123.70858001708984,124.47493362426758,124.57010650634766,124.59707260131836,15.0,31.5,33.5,2016.0,652.5,177.0,27.5,1.5,0.0,11.5,17.0,18.0,1752.0,500.5,100.5,5.0,2.0,0.0,2.340546875,60.280949693110045,1009.1096215246274,1952.0,2048.0,1280.0
62,52.391458333,13.037331667,40.3,2022-12-12T15:23:12.000Z,15.48400354385376,16.935457229614258,17.635016441345215,105.7675552368164,122.70651626586914,123.49518966674805,123.59323501586914,123.6204719543457,13.0,34.0,35.0,1993.5,649.5,184.0,35.0,1.0,0.0,11.0,17.5,18.5,1720.5,492.5,116.0,6.0,2.0,0.0,2.35548828125,60.41371560373146,1009.1167365109616,1984.0,2400.0,1120.0
63,52.391434999999994,13.03733,41.3,2022-12-12T15:23:15.000Z,15.21087646484375,16.669722557067868,17.39803409576416,103.81541442871094,120.5041732788086,121.31211471557616,121.41266250610352,121.43999862670898,13.0,31.0,32.0,1926.0,629.0,163.0,31.0,1.0,0.0,10.0,15.5,16.0,1644.0,466.5,103.5,3.0,1.0,0.0,2.3508984375,60.54435491806012,1009.110133663011,1760.0,2304.0,1344.0
