LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
0,,,,,,,,,,,,,5.0,8.0,8.0,951.0,297.0,44.0,1.0,0.0,0.0,4.0,4.0,4.0,763.5,207.5,21.0,0.0,0.0,0.0,20.6626171875,70.85384010041466,1022.4766909428928,1056.0,1120.0,288.0
1,,,,,3.7125046253204346,4.614548683166504,5.472275257110597,23.907103538513184,28.7842435836792,29.53052425384521,29.62519645690918,29.64135456085205,5.0,8.0,8.0,964.5,302.5,46.0,1.0,0.0,0.0,3.5,4.0,4.0,837.0,230.0,28.0,0.0,0.0,0.0,20.72287109375,70.5063120084097,1022.4628727416684,1056.0,1312.0,288.0
2,,,,,3.9018532037734985,4.3000359535217285,4.516704797744751,26.567641258239746,30.88388156890869,31.11523151397705,31.14410495758057,31.15153217315674,5.0,8.0,8.0,978.0,308.0,48.0,1.0,0.0,0.0,3.5,4.0,4.0,858.0,251.0,26.0,0.0,0.0,0.0,20.7176953125,68.86813394113993,1022.463559557124,960.0,1248.0,288.0
3,,,,,3.957669854164124,4.384039402008057,4.631815910339356,26.888750076293945,31.29985046386719,31.55712890625,31.58930206298828,31.59722805023193,5.0,7.0,7.0,936.0,294.0,46.0,1.0,0.0,0.0,3.5,4.0,4.0,855.0,250.0,23.5,0.0,0.0,0.0,20.73859375,68.38728098110195,1022.4577732932562,1024.0,1248.0,320.0
4,52.392313333000004,13.036756667,30.2,2022-10-27T14:30:45.000Z,4.172676086425781,4.489710330963135,4.585932970046997,28.69679927825928,33.15244483947754,33.29044532775879,33.307348251342766,33.31340217590332,5.0,7.0,7.0,951.0,298.0,46.0,0.5,0.0,0.0,4.5,5.5,6.5,985.5,268.0,33.0,4.0,2.0,0.0,20.7184765625,69.55453295647587,1022.455600210514,960.0,1024.0,224.0
5,52.392313333000004,13.036756667,30.2,2022-10-27T14:30:48.000Z,4.245533466339111,4.56978178024292,4.66977858543396,29.193459510803226,33.7293758392334,33.87147903442383,33.88888931274414,33.895078659057624,5.0,7.0,7.0,966.0,302.0,46.0,0.0,0.0,0.0,4.5,5.5,7.5,1033.5,270.0,44.0,4.0,2.0,0.0,20.75138671875,69.0474331388713,1022.4570758553187,1024.0,1152.0,256.0
6,52.392313333000004,13.036756667,30.2,2022-10-27T14:30:52.000Z,4.221261262893677,4.54590106010437,4.648120641708374,29.02067470550537,33.53396224975586,33.67750930786133,33.695112228393555,33.701303482055664,5.0,7.0,7.0,945.0,295.0,46.0,0.0,0.0,0.0,4.5,4.5,7.5,1002.0,257.5,40.5,6.0,4.0,0.0,20.808515625,68.67522603492543,1022.4439471721477,1152.0,1216.0,480.0
7,52.392313333000004,13.036756667,30.2,2022-10-27T14:30:55.000Z,4.1132259368896475,4.4337968826293945,4.538680553436278,28.26683139801025,32.670852661132805,32.814990997314446,32.832687377929695,32.83879280090332,5.0,7.0,7.5,933.0,291.0,48.0,0.5,0.5,0.5,4.5,4.5,7.0,994.5,245.5,31.5,4.0,4.0,0.0,20.8596875,68.57307735346481,1022.4268343777968,1120.0,1184.0,352.0
8,52.392313333000004,13.036756667,30.2,2022-10-27T14:30:59.000Z,3.9604091644287114,4.273107767105103,4.379124879837036,27.2060661315918,31.45240974426269,31.595252990722656,31.612812995910645,31.61876106262207,5.0,7.0,8.0,921.0,287.0,50.0,1.0,1.0,1.0,4.0,4.0,6.0,912.0,218.5,24.0,4.0,4.0,0.0,20.86515625,67.85422655442997,1022.4182163530801,1216.0,1344.0,384.0
9,52.392313333000004,13.036756667,30.2,2022-10-27T14:31:02.000Z,3.7794902324676514,4.078032732009889,4.1793668270111075,25.962903022766113,30.01545810699463,30.151904106140137,30.16867828369141,30.174358367919922,5.0,7.0,7.0,927.0,289.0,43.0,1.0,1.0,1.0,3.5,3.5,6.0,924.0,231.0,18.0,4.0,4.0,0.0,20.87765625,67.50687546006003,1022.4094540150543,992.0,1056.0,256.0
