LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
18,,,,2022-11-02T15:35:46.000Z,4.077699899673462,4.594465732574463,4.946235656738281,27.501205444335934,32.16015243530273,32.50313949584961,32.54623794555664,32.555749893188484,7.0,11.5,13.5,1248.0,404.0,71.0,12.5,2.5,1.0,5.0,6.0,10.0,1027.5,288.5,59.0,6.0,4.0,2.0,15.6192578125,55.150743437880486,1018.4670173191248,672.0,864.0,352.0
19,,,,2022-11-02T15:35:49.000Z,3.922917127609253,4.413491487503052,4.743716478347778,26.47454071044922,30.94695854187012,31.270312309265137,31.310933113098145,31.31996726989746,6.0,11.0,13.0,1215.0,390.5,77.0,16.5,3.5,1.0,5.0,6.0,8.0,973.5,266.0,54.5,4.0,2.0,2.0,15.6368359375,55.152975525089566,1018.4611230036684,608.0,928.0,192.0
20,,,,2022-11-02T15:35:53.000Z,3.9750393629074097,4.465823173522949,4.792578935623169,26.84283542633057,31.36538600921631,31.68669033050537,31.72703838348389,31.736085891723636,5.5,11.0,12.5,1189.5,382.0,78.0,18.0,3.0,1.0,5.0,5.5,7.5,964.5,259.0,44.5,3.0,2.0,2.0,15.61076171875,55.0533995544635,1018.4470888806366,576.0,800.0,224.0
21,,,,2022-11-02T15:35:56.000Z,4.122555494308472,4.624717473983765,4.955087423324585,27.85690212249756,32.53722381591797,32.86357879638672,32.9045467376709,32.91381072998047,5.0,11.0,13.0,1185.0,382.0,76.0,18.0,3.0,0.0,5.0,5.5,7.5,1006.5,266.5,42.0,2.0,2.0,2.0,15.58068359375,54.78279590929378,1018.4497735385336,640.0,800.0,384.0
22,,,,2022-11-02T15:36:00.000Z,4.1402997970581055,4.6362810134887695,4.9576826095581055,27.998666763305664,32.68684959411621,33.006221771240234,33.046295166015625,33.055452346801765,5.0,11.0,12.5,1173.0,378.0,75.0,17.5,3.0,0.0,5.5,6.0,7.0,1014.0,281.0,42.5,1.0,1.0,1.0,15.55919921875,54.6623116751529,1018.4516884809557,608.0,800.0,320.0
23,,,,2022-11-02T15:36:03.000Z,4.170476198196411,4.662453889846802,4.976710796356201,28.222702980041504,32.933837890625,33.247875213623054,33.287260055541985,33.296354293823235,5.0,11.0,12.0,1161.0,374.0,74.0,17.0,3.0,0.0,5.5,6.5,6.5,979.5,282.0,41.0,0.0,0.0,0.0,15.54357421875,54.607688238810674,1018.4441308098673,640.0,864.0,192.0
24,52.393838333000005,13.039075,-48.0,2022-11-02T15:36:06.000Z,4.103360176086427,4.580695390701294,4.881519794464111,27.786137580871586,32.41155433654785,32.713773727416985,32.751665115356445,32.7604923248291,6.0,11.0,13.0,1161.0,374.0,66.0,15.0,4.0,1.0,4.5,5.5,5.5,973.5,280.5,41.0,0.0,0.0,0.0,15.53517578125,54.56018194862436,1018.4493906249684,544.0,832.0,224.0
25,52.39393,13.039085,-47.6,2022-11-02T15:36:09.000Z,4.01064133644104,4.4702348709106445,4.755598306655884,27.176518440246586,31.68717765808105,31.975574493408203,32.011712074279785,32.02022171020508,6.0,10.5,13.5,1132.5,364.5,66.0,16.0,5.5,1.0,5.0,6.0,6.0,936.0,272.5,36.0,0.0,0.0,0.0,15.530390625,54.52862103223382,1018.4514657544548,672.0,896.0,1344.0
26,52.39393,13.039085,-47.6,2022-11-02T15:36:12.000Z,4.027669906616212,4.482502937316895,4.760719537734985,27.30949878692627,31.82942676544189,32.112296104431145,32.147727012634284,32.15615558624268,6.0,10.0,14.0,1104.0,355.0,66.0,17.0,7.0,1.0,5.5,6.0,6.0,934.5,279.0,38.0,0.0,0.0,0.0,15.50998046875,54.5755999455459,1018.4601620990353,800.0,928.0,512.0
27,52.394043333,13.039288333,-46.2,2022-11-02T15:36:16.000Z,4.102405309677123,4.55999755859375,4.836303949356079,27.831130027771,32.426559448242195,32.708969116210945,32.744325637817376,32.7528133392334,6.0,11.0,15.0,1125.0,358.0,72.0,17.0,7.0,1.0,5.0,6.0,6.0,913.5,269.0,33.5,0.0,0.0,0.0,15.47599609375,54.695232026027966,1018.427159106036,800.0,800.0,384.0
