LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
10,52.394575,13.040935000000001,-16.1,2022-11-11T16:02:11.000Z,4.714068412780762,5.266042232513428,5.616117238998413,31.912156105041504,37.23127365112305,37.58209228515625,37.62607955932617,37.63628959655762,4.0,6.0,8.0,834.0,268.0,55.0,2.0,2.0,2.0,5.0,6.0,7.0,873.0,252.5,40.0,2.0,2.0,0.0,15.03517578125,65.86574138770408,1028.1790375456537,1664.0,2272.0,1632.0
11,52.394575,13.040935000000001,-16.1,2022-11-11T16:02:14.000Z,4.729881525039673,5.286850452423097,5.642016410827638,32.01096248626709,37.35255432128906,37.70771026611328,37.75225067138672,37.76254463195801,4.0,6.0,8.5,816.0,261.5,54.0,2.0,2.0,2.0,5.5,6.5,7.5,892.5,268.5,46.5,2.0,2.0,0.0,15.06974609375,66.60315195914329,1028.1819094998473,1696.0,2112.0,416.0
12,52.394591667,13.040915,-16.1,2022-11-11T16:02:18.000Z,4.72319769859314,5.284798860549927,5.646209955215454,31.95152473449707,37.29354667663574,37.65365028381348,37.69882392883301,37.70919799804688,4.0,6.0,9.0,798.0,255.0,53.0,2.0,2.0,2.0,5.5,6.0,7.5,888.0,269.5,47.0,2.0,2.0,0.0,15.075703125,66.94971255954445,1028.1852166011367,1664.0,2176.0,416.0
13,52.394591667,13.040915,-16.1,2022-11-11T16:02:21.000Z,4.610044717788696,5.1677086353302,5.5323147773742685,31.16112422943115,36.38917922973633,36.750226974487305,36.79553985595703,36.80583381652832,4.0,6.0,7.0,834.0,265.0,49.0,2.0,1.0,1.0,5.0,6.0,6.5,846.0,252.5,47.0,1.0,1.0,0.0,15.04103515625,66.84255598630611,1028.1788458674173,1536.0,2080.0,352.0
14,52.394603333,13.040898333,-16.4,2022-11-11T16:02:24.000Z,4.451058626174927,4.995141267776488,5.354210138320923,30.071664810180664,35.12773895263672,35.48202133178711,35.52649688720703,35.53653144836426,4.0,6.5,8.0,837.0,266.0,47.0,3.5,1.0,1.0,5.0,6.0,6.0,867.0,256.0,44.0,0.0,0.0,0.0,14.958515625,66.53767656378666,1028.1798572597304,1184.0,1792.0,160.0
15,52.394621666999996,13.040885000000001,-16.4,2022-11-11T16:02:28.000Z,4.330537796020509,4.865507364273071,5.221851110458374,29.242690086364746,34.17013931274414,34.520475387573235,34.564468383789055,34.574331283569336,4.0,7.0,9.0,840.0,267.0,45.0,5.0,1.0,1.0,5.0,6.0,6.0,847.5,251.0,34.0,0.0,0.0,0.0,14.87892578125,66.27312462902809,1028.17741069652,1536.0,1952.0,320.0
16,52.394684999999996,13.040826667000001,-16.4,2022-11-11T16:02:32.000Z,4.318937301635741,4.857224941253662,5.21853232383728,29.15190315246582,34.07314682006836,34.427322387695305,34.47180938720703,34.481725692749016,4.0,7.0,7.0,822.0,261.0,39.0,5.0,1.0,1.0,3.0,4.0,4.0,799.5,235.0,27.5,0.0,0.0,0.0,14.80021484375,66.03860246359204,1028.175575047695,1568.0,1824.0,96.0
17,52.394706667,13.040781667000001,-17.0,2022-11-11T16:02:36.000Z,4.3058180809021005,4.849373817443848,5.218180418014526,29.04525852203369,33.96171760559082,34.321760177612305,34.367000579833984,34.37700462341309,4.5,7.0,8.0,825.0,262.0,43.0,5.0,1.0,1.0,3.0,5.0,5.0,828.0,239.0,25.0,4.0,0.0,0.0,14.737421875,65.89187748512212,1028.1770490947733,1568.0,2208.0,256.0
18,52.394721667,13.040755,-17.8,2022-11-11T16:02:39.000Z,4.1754653453826895,4.707438945770264,5.071151256561278,28.153178215026852,32.927976608276374,33.282020568847656,33.326515197753906,33.3363037109375,5.0,7.0,8.5,828.0,263.0,47.0,5.0,1.0,1.0,4.5,6.0,7.0,852.0,253.5,32.5,7.0,2.0,0.0,14.6895703125,65.78344492778625,1028.1802078635492,1600.0,2048.0,192.0
19,52.394721667,13.040755,-17.8,2022-11-11T16:02:42.000Z,3.9855992794036874,4.496509790420532,4.847575902938843,26.8648099899292,31.42708969116211,31.76817989349365,31.81105232238769,31.820451736450195,5.0,7.0,8.0,810.0,259.0,43.0,5.0,1.0,1.0,4.0,6.5,8.0,876.0,258.0,52.0,10.0,3.0,0.0,14.6469921875,65.69875969407929,1028.1955265493414,1600.0,2144.0,352.0
20,52.394738333,13.040726667000001,-18.0,2022-11-11T16:02:46.000Z,3.8136764764785767,4.303455114364623,4.640504837036133,25.70359230041504,30.070409774780273,30.397698402404785,30.438838958740234,30.44784545898437,5.0,7.0,8.0,810.0,260.0,44.0,5.5,1.0,1.0,5.0,7.0,9.5,873.0,255.5,55.5,9.0,5.0,0.0,14.60431640625,65.65011151049652,1028.2015053216628,1504.0,1984.0,224.0
21,52.394740000000006,13.04071,-15.1,2022-11-11T16:02:50.000Z,3.640032768249512,4.1067724227905265,4.427556991577148,24.535194396972656,28.7020959854126,29.01373863220215,29.05291175842285,29.061495780944824,5.0,7.0,8.0,810.0,261.0,45.0,6.0,1.0,1.0,3.5,5.0,7.5,813.0,228.5,42.0,6.0,4.0,0.0,14.5731640625,65.62603450024068,1028.2084572824147,1312.0,1792.0,256.0
22,52.394758333,13.040671667,-11.1,2022-11-11T16:02:54.000Z,3.637097239494324,4.102235794067384,4.4212374687194815,24.51861953735352,28.68035411834717,28.99051570892334,29.029499053955078,29.03805637359619,4.0,7.0,9.0,780.0,253.0,47.0,7.0,2.0,2.0,3.0,4.0,7.0,805.5,225.5,40.5,6.0,4.0,0.0,14.5450390625,65.61875953515396,1028.2063134388134,1536.0,1952.0,192.0
23,52.394771667,13.040638332999999,-8.0,2022-11-11T16:02:57.000Z,3.5909258127212524,4.047586917877196,4.359335422515868,24.214106559753414,28.31922626495361,28.6228609085083,28.66101932525635,28.66942310333252,4.5,7.5,9.0,810.0,263.0,46.0,8.0,2.0,1.5,2.5,3.5,5.5,762.0,213.0,38.0,4.0,3.0,0.0,14.507734375,65.6494607863131,1028.202944207011,1376.0,2048.0,352.0
24,52.394771667,13.040638332999999,-8.0,2022-11-11T16:03:00.000Z,3.463112235069275,3.9012930393218994,4.199172496795653,23.35807991027832,27.313804626464844,27.60439300537109,27.640907287597656,27.64897346496582,5.0,8.0,9.0,840.0,273.0,45.0,9.0,2.0,1.0,2.0,3.0,5.0,679.5,191.5,33.5,3.0,1.0,1.0,14.4700390625,65.68338583257568,1028.2014135970069,1536.0,2080.0,320.0
25,52.394803333,13.040576667,3.7,2022-11-11T16:03:04.000Z,3.282671093940735,3.6963435411453247,3.976614117622376,22.145432472229004,25.892578125,26.16633892059326,26.20073509216309,26.208352088928226,5.0,8.0,9.0,864.0,281.0,50.0,9.0,2.0,1.0,3.5,5.0,7.0,717.0,208.5,48.0,4.0,2.0,2.0,14.43361328125,65.71749560655185,1028.2053371291029,1440.0,1824.0,224.0
26,52.394816667,13.04055,9.2,2022-11-11T16:03:07.000Z,3.0940072536468506,3.4817587137222286,3.743247628211975,20.87830066680908,24.40692615509033,24.66279602050781,24.6949405670166,24.70208168029785,5.0,8.5,9.5,882.0,286.5,53.0,9.0,2.0,1.0,4.0,6.0,8.0,769.5,220.0,57.0,6.0,2.0,2.0,14.3940625,65.7773681951052,1028.2106797340919,1376.0,1984.0,352.0
27,52.394835,13.040495,18.0,2022-11-11T16:03:11.000Z,2.982352375984192,3.3530222177505493,3.60122811794281,20.132951736450195,23.52969074249268,23.773221015930176,23.803808212280273,23.810636520385746,5.0,9.0,10.0,900.0,292.0,56.0,9.0,2.0,1.0,3.0,5.0,7.5,732.0,211.0,53.5,6.0,2.0,2.0,14.3489453125,65.81025671176721,1028.2175116898331,1504.0,2048.0,224.0
28,52.39484,13.040461667,23.7,2022-11-11T16:03:15.000Z,2.8636423349380493,3.2164134979248047,3.4508235454559326,19.339816093444824,22.59672260284424,22.827397346496586,22.856362342834476,22.86286544799805,5.0,9.0,10.0,915.0,299.0,60.0,9.0,2.0,1.0,2.5,4.0,6.5,726.0,206.5,51.0,5.0,2.0,2.0,14.2969921875,65.85200743478376,1028.2128728454118,1376.0,2176.0,384.0
29,52.394851667,13.040423333,25.7,2022-11-11T16:03:18.000Z,2.8536880016326904,3.2017010450363164,3.430897951126098,19.281846046447754,22.52223014831543,22.74855136871338,22.77696228027344,22.783382415771484,5.0,8.5,10.0,921.0,302.0,60.0,7.5,2.0,1.0,3.0,4.5,5.5,732.0,203.5,44.0,3.0,1.0,1.0,14.24181640625,65.99491497488853,1028.2128131888298,1312.0,1664.0,224.0
30,52.394851667,13.040423333,25.7,2022-11-11T16:03:21.000Z,2.8769872188568115,3.224543333053589,3.451504111289978,19.447921752929688,22.70990467071533,22.9347562789917,22.96297550201416,22.96938991546631,5.0,8.0,10.0,927.0,305.0,60.0,6.0,2.0,1.0,3.5,5.0,5.0,757.5,207.5,37.0,2.0,0.0,0.0,14.18107421875,66.18632632431954,1028.218396359343,1600.0,2112.0,288.0
31,52.394856667,13.040365,34.9,2022-11-11T16:03:25.000Z,2.9436833858489986,3.29563570022583,3.523298501968384,19.90836906433105,23.24058437347412,23.46696662902832,23.49536991119385,23.50186920166016,5.0,8.0,9.0,912.0,298.0,57.0,6.0,2.0,1.0,4.0,4.5,4.5,730.5,212.5,32.5,1.0,0.0,0.0,14.12453125,66.26358851149101,1028.217680683353,1696.0,2336.0,384.0
32,52.394859999999994,13.040356667000001,38.8,2022-11-11T16:03:29.000Z,3.0535174608230586,3.41372811794281,3.6438158750534058,20.663957595825195,24.113327980041504,24.3432559967041,24.372093200683594,24.378751754760746,5.0,8.5,10.0,925.5,301.5,58.0,7.5,2.5,1.0,3.5,4.5,4.5,705.0,205.5,32.0,2.0,0.0,0.0,14.071015625,66.37415152135576,1028.223692687627,1472.0,1984.0,256.0
33,52.394861667,13.04035,36.9,2022-11-11T16:03:32.000Z,3.12349021434784,3.487526655197144,3.717371344566345,21.14909076690674,24.67098426818848,24.9017276763916,24.93065643310547,24.93738842010498,5.0,9.0,11.0,939.0,305.0,59.0,9.0,3.0,1.0,3.5,4.5,5.0,738.0,212.0,36.5,3.0,0.0,0.0,14.0348828125,66.56282142284232,1028.2313692503274,1440.0,1888.0,224.0
34,52.394851667,13.040308332999999,36.7,2022-11-11T16:03:36.000Z,3.2010384798049927,3.570655107498169,3.8019009828567514,21.68323040008545,25.28747272491455,25.520466804504395,25.54966926574707,25.55651092529297,5.0,9.0,10.0,912.0,294.0,57.0,10.0,3.0,1.0,4.0,5.0,6.0,735.0,211.0,38.5,4.0,0.0,0.0,14.00470703125,66.66370546454397,1028.2423693053918,1504.0,2048.0,352.0
35,52.394851667,13.040308332999999,36.7,2022-11-11T16:03:39.000Z,3.2562956809997563,3.6273581981658936,3.856448769569397,22.07046890258789,25.72966003417969,25.961713790893555,25.9907865524292,25.997658729553226,5.0,9.0,10.0,928.5,299.5,57.0,9.5,3.0,1.0,3.5,4.5,5.0,717.0,204.0,36.0,4.0,0.0,0.0,13.97228515625,66.7412877695968,1028.2429374608137,1472.0,2080.0,256.0
36,52.394851667,13.040308332999999,36.7,2022-11-11T16:03:42.000Z,3.319892883300781,3.6941242218017583,3.922611355781555,22.512205123901367,26.236858367919922,26.469341278076172,26.498459815979004,26.505393981933594,5.0,9.0,10.0,945.0,305.0,57.0,9.0,3.0,1.0,3.0,4.0,5.0,781.5,218.5,44.0,3.0,0.0,0.0,13.93361328125,66.85420089862353,1028.2513312788656,1536.0,2176.0,384.0
37,52.394828333,13.04021,34.2,2022-11-11T16:03:46.000Z,3.378953576087952,3.7548094987869263,3.981091976165772,22.925889015197754,26.709392547607425,26.94094944000244,26.96993827819824,26.976909637451172,5.0,8.0,9.5,900.0,288.0,51.0,8.0,2.0,0.0,4.0,6.0,6.5,859.5,235.0,55.0,2.0,0.0,0.0,13.89474609375,66.94409415093041,1028.2510663929677,1568.0,1920.0,288.0
38,52.394826667,13.040194999999999,39.0,2022-11-11T16:03:50.000Z,3.3673168420791626,3.7377833127975455,3.9581881761550894,22.857665061950684,26.62211036682129,26.848751068115234,26.877116203308105,26.88399314880371,4.5,7.5,8.5,850.5,272.5,48.0,6.5,1.5,0.0,4.5,6.0,6.5,873.0,245.5,46.5,1.0,0.0,0.0,13.8637890625,67.10433562967336,1028.2532428344475,1600.0,2080.0,288.0
39,52.394823333000005,13.040166667000001,38.9,2022-11-11T16:03:53.000Z,3.368578314781189,3.733751654624939,3.947472095489502,22.880465507507324,26.638322830200195,26.85958671569824,26.88726234436035,26.894047737121586,4.0,7.0,7.0,801.0,257.0,45.0,5.0,1.0,0.0,5.0,6.0,6.0,877.5,249.5,40.0,0.0,0.0,0.0,13.8360546875,67.25196538288465,1028.2558269970536,1664.0,2080.0,192.0
40,52.39482,13.040135000000001,42.0,2022-11-11T16:03:57.000Z,3.454962730407715,3.825626254081726,4.040004491806029,23.477370262146,27.325891494750977,27.548933029174805,27.576821327209476,27.58371353149414,5.0,8.0,8.0,843.0,269.0,49.0,6.0,1.0,0.0,4.5,6.0,7.0,861.0,243.5,42.0,2.0,2.0,2.0,13.80041015625,67.37216689209633,1028.251796115479,1600.0,2016.0,128.0
41,52.39482,13.040135000000001,42.0,2022-11-11T16:04:00.000Z,3.552879810333252,3.929811954498291,4.144989013671875,24.15384769439697,28.105196952819824,28.330300331115726,28.358434677124023,28.36544895172119,5.0,7.5,9.0,834.0,266.0,47.0,7.5,2.5,0.5,4.0,4.5,6.5,781.5,221.0,29.5,2.0,2.0,2.0,13.76662109375,67.515802052711,1028.2483762195304,1472.0,1728.0,128.0
42,52.394803333,13.040073332999999,30.4,2022-11-11T16:04:04.000Z,3.5942625999450684,3.974010944366455,4.189733982086182,24.43930721282959,28.434367179870605,28.660508155822754,28.688769340515137,28.69583606719971,5.0,7.0,10.0,825.0,263.0,45.0,9.0,4.0,1.0,4.0,5.0,6.5,840.0,244.5,24.0,2.0,2.0,2.0,13.74259765625,67.6543298075499,1028.2530127055752,1568.0,2272.0,192.0
43,52.394793333,13.040035000000001,28.7,2022-11-11T16:04:07.000Z,3.8604190349578857,4.266439914703368,4.495835781097412,26.25389194488525,30.54206466674805,30.78309440612793,30.81320953369141,30.82076644897461,4.0,6.0,9.0,723.0,229.0,38.0,8.0,4.0,1.0,4.0,5.0,7.0,876.0,248.0,36.0,2.0,2.0,2.0,13.71876953125,67.77975307222566,1028.2538133582007,1280.0,1824.0,288.0
44,52.394765,13.039958333,23.2,2022-11-11T16:04:11.000Z,4.0030012130737305,4.42243218421936,4.658325672149658,27.22772026062012,31.67193603515625,31.920273780822754,31.95129680633545,31.959107398986816,4.0,6.0,8.5,711.0,225.0,37.0,8.0,4.0,1.0,4.5,6.0,8.0,940.5,269.5,44.0,2.0,2.0,2.0,13.69494140625,67.89201635970485,1028.2587718939544,1376.0,1952.0,256.0
45,52.394768333,13.03995,25.3,2022-11-11T16:04:15.000Z,4.1127705574035645,4.539910316467285,4.777548789978027,27.98429107666016,32.5447940826416,32.796125411987305,32.827512741088874,32.835472106933594,4.0,6.0,8.0,699.0,221.0,36.0,8.0,4.0,1.0,5.0,6.5,8.5,997.5,287.5,48.5,2.0,2.0,2.0,13.6712109375,67.97458012271181,1028.2555706192722,1344.0,2112.0,320.0
46,52.39477,13.039943333,24.5,2022-11-11T16:04:18.000Z,4.19862961769104,4.631909132003784,4.87104868888855,28.57577419281006,33.227394104003906,33.48117828369141,33.512866973876946,33.52094268798828,4.0,6.0,9.0,789.0,251.0,37.0,8.0,4.0,1.0,5.5,8.0,9.0,1086.0,312.5,59.0,2.0,2.0,2.0,13.65646484375,68.08825707774764,1028.2599524637258,1312.0,2080.0,96.0
47,52.39477,13.039943333,24.5,2022-11-11T16:04:21.000Z,4.3525869846343985,4.797800540924072,5.040786981582642,29.63397216796875,34.450334548950195,34.70945167541504,34.741792678833015,34.75009536743164,4.0,6.0,8.5,795.0,253.0,34.0,6.5,3.5,1.0,5.0,7.0,8.5,985.5,278.0,53.0,2.0,2.0,2.0,13.643671875,68.15591907161036,1028.259289737383,1248.0,1664.0,288.0
48,52.394765,13.039926667000001,27.4,2022-11-11T16:04:25.000Z,4.468433380126953,4.92228889465332,5.167745590209961,30.43110275268555,35.37093544006348,35.63372039794922,35.666507720947266,35.674978256225586,4.0,6.0,8.0,801.0,255.0,31.0,5.0,3.0,1.0,5.0,7.0,9.0,999.0,282.5,53.5,3.0,3.0,2.0,13.632734375,68.23380727577853,1028.2542512554346,1312.0,1856.0,96.0
49,52.394761667,13.039901667,28.4,2022-11-11T16:04:29.000Z,4.608576536178589,5.072441816329956,5.320336580276488,31.396584510803226,36.485124588012695,36.75190162658691,36.78517723083496,36.7938404083252,4.0,6.0,8.0,822.0,261.0,27.0,4.0,3.0,1.0,5.0,7.0,10.0,1045.5,294.5,60.5,4.0,4.0,2.0,13.6243359375,68.32534379091919,1028.2451524354954,1344.0,1984.0,64.0
50,52.39476,13.039878332999999,29.4,2022-11-11T16:04:32.000Z,4.802265167236328,5.281993865966797,5.535781145095825,32.725635528564446,38.02268600463867,38.29702568054199,38.33123207092285,38.34019470214844,4.0,6.0,8.0,831.0,263.0,28.0,4.5,3.5,1.0,5.0,7.0,8.5,1017.0,286.0,62.0,3.0,3.0,0.0,13.618671875,68.41731464953475,1028.2456332556808,1536.0,2112.0,192.0
51,52.394740000000006,13.039841667000001,31.2,2022-11-11T16:04:36.000Z,4.985779762268066,5.480343818664551,5.739475727081299,33.985382080078125,39.47970771789551,39.76101303100586,39.79607582092285,39.80531883239746,4.0,6.0,8.0,840.0,265.0,29.0,5.0,4.0,1.0,5.0,7.5,10.0,1057.5,297.0,62.0,4.0,4.0,0.0,13.61212890625,68.51251698413253,1028.2479672490642,1600.0,2048.0,224.0
52,52.394740000000006,13.039814999999999,36.4,2022-11-11T16:04:39.000Z,5.200265645980835,5.7145042419433585,5.982790946960449,35.45161437988281,41.17994499206543,41.47174072265625,41.50810813903809,41.51772499084473,4.0,6.0,8.0,855.0,271.0,28.0,5.0,4.0,1.0,6.0,9.0,12.0,1227.0,346.0,77.0,6.0,6.0,0.0,13.60392578125,68.66392367414907,1028.2491794710993,1312.0,2016.0,320.0
53,52.394740000000006,13.039814999999999,36.4,2022-11-11T16:04:42.000Z,5.382912635803223,5.914170503616332,6.190580368041992,36.69949913024902,42.62748908996582,42.92848777770996,42.96599578857422,42.97593116760254,4.5,7.0,9.0,898.5,283.5,33.0,6.5,4.0,1.0,7.0,10.0,13.0,1362.0,389.0,90.0,5.0,5.0,0.0,13.5981640625,68.8456813556189,1028.2494958940367,1344.0,2240.0,256.0
54,52.394733333000005,13.039776667,37.9,2022-11-11T16:04:46.000Z,5.6237847805023184,6.177154541015625,6.463867425918579,38.34606552124024,44.53687477111816,44.84966850280762,44.88864326477051,44.89899063110352,5.0,8.0,10.0,942.0,296.0,38.0,8.0,4.0,1.0,7.5,10.0,12.5,1357.5,384.0,83.5,4.0,4.0,0.0,13.59064453125,68.97747733262098,1028.2360472482842,1472.0,2336.0,416.0
55,52.394735,13.039773333,39.0,2022-11-11T16:04:50.000Z,5.583990573883057,6.131134986877441,6.412943601608276,38.08078002929688,44.22437858581543,44.53264045715332,44.571044921875,44.58127975463867,4.0,7.0,10.0,873.0,275.0,34.0,10.0,5.0,1.0,7.0,9.5,11.0,1344.0,378.0,71.5,3.0,3.0,0.0,13.585078125,69.05644030896207,1028.2366911233448,1536.0,2016.0,192.0
56,52.394735,13.039769999999999,39.3,2022-11-11T16:04:53.000Z,5.551682472229004,6.09381103515625,6.371682643890381,37.86529922485352,43.97063064575195,44.27524375915527,44.31318855285645,44.32333183288574,4.0,7.0,9.0,870.0,275.0,36.0,9.0,3.5,0.5,7.0,9.0,10.0,1324.5,371.0,71.0,2.0,2.0,0.0,13.57248046875,69.10780123460407,1028.2488315594971,1728.0,2368.0,288.0
57,52.394735,13.039760000000001,39.7,2022-11-11T16:04:57.000Z,5.675290822982787,6.228360414505005,6.51101279258728,38.71133041381836,44.9509334564209,45.26119613647461,45.29983901977539,45.31019020080566,4.0,7.0,8.0,867.0,275.0,38.0,8.0,2.0,0.0,7.0,8.0,8.0,1299.0,356.5,54.0,0.0,0.0,0.0,13.5497265625,69.11113063826413,1028.2605674576525,1664.0,2432.0,288.0
58,52.394735,13.039760000000001,39.7,2022-11-11T16:05:00.000Z,5.6777710914611825,6.229240417480469,6.509722948074341,38.73308181762695,44.972694396972656,45.28124046325684,45.31966400146485,45.32998847961426,5.0,8.0,9.0,912.0,286.0,47.0,8.0,2.0,0.0,6.0,7.0,7.0,1170.0,309.0,32.0,0.0,0.0,0.0,13.519453125,69.12333969493382,1028.2630097677038,1344.0,2080.0,256.0
59,52.394728333,13.039705,41.9,2022-11-11T16:05:04.000Z,5.739374876022339,6.2956626415252686,6.577735185623169,39.156381607055664,45.46198654174805,45.77270889282226,45.81139755249024,45.82181358337402,5.0,8.0,9.0,921.0,289.0,49.0,8.5,2.0,0.0,5.5,6.5,6.5,1227.0,309.0,26.0,0.0,0.0,0.0,13.49767578125,69.16339663931049,1028.2688910657898,1376.0,1696.0,224.0
60,52.394733333000005,13.039673333,41.4,2022-11-11T16:05:07.000Z,5.6279051303863525,6.170947551727295,6.444503307342528,38.402286529541016,44.58182907104492,44.88406181335449,44.921688079833984,44.93185615539551,5.0,8.0,9.0,930.0,292.0,51.0,9.0,2.0,0.0,6.0,6.0,6.0,1239.0,308.0,28.0,0.0,0.0,0.0,13.48869140625,69.1920214564386,1028.2596374842433,1472.0,2016.0,224.0
61,52.394740000000006,13.039663333,46.7,2022-11-11T16:05:11.000Z,5.675608396530151,6.2198126316070566,6.4914002418518075,38.73681640625,44.96366691589356,45.26500129699707,45.3025016784668,45.31269836425781,4.0,8.0,9.0,867.0,271.0,55.0,9.0,2.0,0.0,6.0,7.0,7.5,1216.5,302.5,36.5,1.0,1.0,1.0,13.49044921875,69.19227796618227,1028.2559325515017,1472.0,2048.0,320.0
62,52.394743333,13.039655,51.2,2022-11-11T16:05:15.000Z,5.85000467300415,6.409056901931763,6.686658382415772,39.93200302124024,46.34743118286133,46.6561393737793,46.69455528259277,46.70503044128418,4.0,8.0,9.0,855.0,267.0,57.0,9.5,2.0,0.0,6.0,7.0,10.0,1185.0,308.0,48.0,4.0,4.0,2.0,13.5075390625,69.21473320033883,1028.2613185847208,1280.0,1952.0,224.0
63,52.394743333,13.039653333,51.3,2022-11-11T16:05:18.000Z,5.868069887161255,6.4276559352874765,6.7046263217926025,40.05844688415527,46.49193000793457,46.80039024353027,46.83877182006836,46.8492603302002,4.0,8.0,9.0,843.0,263.0,59.0,10.0,2.0,0.0,6.0,7.5,10.0,1194.0,319.0,46.5,4.0,4.0,2.0,13.52306640625,69.21034721070546,1028.2657455081737,1376.0,1920.0,288.0
