LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
0.0,,,,,16.367108345031742,21.86032485961914,27.53029155731201,101.42333602905272,125.15775680541992,129.972900390625,130.58504486083984,130.68263244628906,28.5,49.5,58.0,3807.0,1224.5,288.5,33.5,8.0,3.0,28.0,43.0,52.5,4429.5,1290.5,258.0,24.5,4.0,2.0,5.1815625,43.20227244831648,1000.6015607088592,1920.0,2656.0,4384.0
1.0,,,,,17.088550567626953,20.64727020263672,23.856390953063965,111.59890747070312,133.1745529174805,136.0129318237305,136.37248992919922,136.43655395507812,28.5,48.5,56.0,3724.5,1200.5,269.5,32.0,6.5,2.5,27.0,40.5,45.0,4143.0,1198.5,228.0,14.0,2.0,0.0,5.2165234375,43.316251242955026,1000.6076031388693,1824.0,2784.0,640.0
2.0,,,,,21.333186149597168,24.03880977630615,25.88173007965088,143.87184143066406,168.24896240234375,170.04544830322266,170.2711944580078,170.3209991455078,29.0,51.5,59.0,3796.5,1231.0,277.0,35.0,5.5,2.0,27.5,43.0,50.5,4216.5,1193.5,256.5,26.0,6.0,0.0,5.107734375,43.63324093569108,1000.59984695641,1984.0,2848.0,8288.0
3.0,,,,2022-12-14T15:34:57.000Z,22.063071250915527,24.78480434417725,26.59554386138916,148.99462127685547,174.09317779541016,175.8742446899414,176.09789276123047,176.1480712890625,30.0,53.0,60.0,3939.0,1278.5,292.0,33.0,3.0,1.0,28.0,42.0,50.0,4230.0,1203.5,253.5,21.5,5.0,0.0,5.0270703124999985,43.74506140884262,1000.5859521572653,1728.0,2304.0,3488.0
4.0,,,,2022-12-14T15:34:58.000Z,26.35461616516113,28.59894180297852,29.50801753997803,180.6148223876953,209.112907409668,210.22785186767575,210.36569213867188,210.40811920166016,30.5,54.5,61.0,4029.0,1306.0,305.5,30.0,3.5,1.0,24.0,38.5,47.5,3925.5,1091.0,244.0,29.0,9.0,3.0,4.6102734375,47.84341855880583,1000.5811857241476,736.0,864.0,10784.0
5.0,,,,2022-12-14T15:35:01.000Z,27.063724517822266,29.3327579498291,30.22184562683105,185.56803131103518,214.78035736083984,215.8894195556641,216.02637481689453,216.0693359375,30.5,55.5,61.5,3942.0,1281.0,311.5,34.0,4.5,0.0,24.5,37.0,46.5,3868.5,1062.0,224.5,21.0,10.0,4.0,4.31291015625,47.99898272218954,1000.576449405135,992.0,928.0,2432.0
6.0,,,,2022-12-14T15:35:04.000Z,27.50420379638672,29.785738945007324,30.658886909484863,188.65228271484372,218.30409240722656,219.4066467285156,219.5427017211914,219.58592987060547,31.0,58.0,68.0,4045.5,1318.5,322.0,46.0,8.5,1.0,24.0,35.0,42.0,3834.0,1053.5,219.0,13.0,8.0,2.0,4.1262890625,47.96627622293581,1000.5805731845368,608.0,896.0,1888.0
7.0,,,,2022-12-14T15:35:08.000Z,27.67910385131836,29.95015621185303,30.797730445861816,189.91742706298828,219.7209930419922,220.8054428100586,220.93914031982425,220.98220825195312,31.0,58.0,68.0,4071.0,1327.0,324.0,46.0,9.0,1.0,24.0,34.5,42.0,3865.5,1075.0,204.5,14.0,11.0,2.0,3.944453125,47.84589543493023,1000.5864729872903,256.0,800.0,640.0
8.0,,,,2022-12-14T15:35:12.000Z,27.61487674713135,29.86080074310303,30.681666374206547,189.52880096435547,219.23397064208984,220.29590606689453,220.42675018310547,220.46939086914062,31.0,56.0,66.0,3990.0,1298.0,316.0,46.0,10.0,1.0,26.0,37.0,46.0,3997.5,1129.0,237.0,18.0,11.0,2.0,3.80373046875,47.75244967523492,1000.5855375224628,1344.0,864.0,1216.0
9.0,,,,2022-12-14T15:35:15.000Z,27.596908569335934,29.816463470458984,30.60578727722168,189.47076416015625,219.11993408203125,220.1561279296875,220.28368377685547,220.3258514404297,31.0,56.0,65.5,3987.0,1293.5,317.0,46.0,9.5,1.0,26.5,40.5,47.0,4186.5,1209.0,254.5,16.0,6.0,0.0,3.68166015625,47.652408858116,1000.5765525008397,2752.0,832.0,1984.0
