LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
20,52.394915,13.040798333,58.8,2022-10-25T14:38:58.000Z,3.8276872634887695,4.047633409500122,4.047633409500122,26.50997257232666,30.49286937713623,30.548182487487793,30.554587364196777,30.558907508850098,8.0,10.0,10.0,1332.0,424.0,49.0,2.0,0.0,0.0,6.0,6.0,9.0,1071.0,297.5,30.0,4.0,4.0,2.0,18.80529296875,70.85539094126148,1014.0846506499124,896.0,1120.0,320.0
21,52.394915,13.040798333,58.8,2022-10-25T14:39:02.000Z,3.787144660949707,4.004761338233948,4.004761338233948,26.229180335998535,30.169891357421875,30.224618911743164,30.230955123901367,30.2352294921875,8.0,10.5,11.0,1350.0,432.0,51.5,3.5,0.5,0.5,4.0,6.0,8.0,1033.5,295.5,39.0,4.0,4.0,2.0,18.79865234375,70.77018164466497,1014.0762408703833,896.0,1184.0,384.0
22,52.394915,13.040798333,58.8,2022-10-25T14:39:05.000Z,3.868324398994446,4.090605735778809,4.090605735778809,26.79141902923584,30.816601753234863,30.872502326965332,30.878973960876465,30.883339881896973,8.0,11.0,12.0,1368.0,440.0,54.0,5.0,1.0,1.0,5.0,6.0,8.0,961.5,276.0,39.5,3.0,3.0,1.0,18.79015625,70.59388559253006,1014.0689703521159,768.0,960.0,352.0
23,52.394915,13.040798333,58.8,2022-10-25T14:39:09.000Z,3.877825140953064,4.100652456283569,4.100652456283569,26.857219696044922,30.892287254333496,30.948326110839844,30.954813957214355,30.959190368652344,8.0,11.0,12.0,1371.0,442.0,58.0,6.0,2.0,1.0,4.0,5.5,5.5,946.5,273.5,41.5,0.0,0.0,0.0,18.784199218749997,70.6669553155678,1014.0591701290093,960.0,1248.0,448.0
24,52.394915,13.040798333,58.8,2022-10-25T14:39:09.000Z,3.8648780584335327,4.086961507797241,4.086961507797241,26.767550468444824,30.78914737701416,30.84499740600586,30.85146427154541,30.855826377868652,8.0,11.0,12.0,1348.5,436.5,54.0,6.0,2.0,1.0,4.0,6.0,7.0,1011.0,296.5,43.0,2.0,2.0,0.0,18.77462890625,70.79670752203499,1014.0610303701667,1024.0,1376.0,480.0
25,52.394915,13.040798333,58.8,2022-10-25T14:39:15.000Z,3.8376959562301636,4.058217525482178,4.058217525482178,26.57929039001465,30.572603225708008,30.628061294555664,30.63448143005371,30.638813018798828,8.0,11.0,12.0,1326.0,431.0,50.0,6.0,2.0,1.0,5.5,7.0,8.0,1077.0,317.0,44.0,2.0,2.0,0.0,18.758125,70.77727263364092,1014.0556745637896,672.0,800.0,320.0
26,52.394915,13.040798333,58.8,2022-10-25T14:39:19.000Z,3.8904011249542236,4.113950967788696,4.113950967788696,26.944318771362305,30.992472648620605,31.048691749572754,31.055201530456543,31.059592247009277,8.0,10.0,12.0,1287.0,418.0,50.0,6.0,2.0,1.0,6.0,8.0,9.0,1126.5,335.0,43.0,2.0,2.0,0.0,18.737421875000003,70.85145647563408,1014.0509537107444,736.0,800.0,352.0
27,52.394915,13.040798333,58.8,2022-10-25T14:39:23.000Z,3.9601211547851562,4.187677383422852,4.187677383422852,27.427189826965332,31.547890663146973,31.605117797851562,31.611742973327637,31.616212844848633,8.0,10.0,12.0,1290.0,417.0,51.0,6.0,2.5,1.5,5.0,6.5,7.5,1113.0,332.0,40.5,2.0,2.0,0.0,18.678730468749997,70.92977273425389,1014.0524631324549,736.0,928.0,352.0
28,52.394896667,13.040771667,34.8,2022-10-25T14:39:27.000Z,3.9840381145477295,4.212968587875366,4.212968587875366,27.59283447265625,31.738422393798828,31.795995712280273,31.802660942077637,31.80715847015381,8.0,10.0,12.0,1293.0,416.0,52.0,6.0,3.0,2.0,4.5,6.0,7.0,1060.5,306.5,33.0,2.0,2.0,0.0,18.61017578125,71.05374308824794,1014.0553281538535,640.0,768.0,288.0
29,52.394896667,13.040771667,34.8,2022-10-25T14:39:30.000Z,4.164501667022705,4.403801918029785,4.403801918029785,28.842697143554688,33.17606735229492,33.23624801635742,33.243215560913086,33.247915267944336,8.0,11.0,13.0,1308.0,423.0,68.0,5.0,3.0,2.0,5.0,6.0,6.0,1080.0,307.0,36.0,0.0,0.0,0.0,18.53048828125,71.19962907384581,1014.0666671559388,704.0,896.0,352.0
30,52.394896667,13.040771667,34.8,2022-10-25T14:39:30.000Z,4.135211706161499,4.372828722000122,4.372828722000122,28.63983917236328,32.942731857299805,33.00248908996582,33.00940704345703,33.01407432556152,8.0,11.0,13.0,1300.5,421.0,71.0,5.0,3.0,2.0,4.5,5.5,5.5,1015.5,283.0,34.5,0.0,0.0,0.0,18.44982421875,71.35893676392834,1014.0763690679178,704.0,864.0,288.0
31,52.394896667,13.040771667,34.8,2022-10-25T14:39:37.000Z,4.070760250091553,4.304673910140991,4.304673910140991,28.193458557128906,32.42928695678711,32.48811149597168,32.49492263793945,32.4995174407959,8.0,11.0,13.0,1293.0,419.0,74.0,5.0,3.0,2.0,3.0,4.0,4.0,909.0,243.5,23.0,0.0,0.0,0.0,18.39396484375,71.45811461676792,1014.0724082874754,768.0,864.0,416.0
32,52.394896667,13.040771667,34.8,2022-10-25T14:39:40.000Z,4.045760869979858,4.27823805809021,4.27823805809021,28.02031707763672,32.23012924194336,32.28859519958496,32.29536247253418,32.299930572509766,8.0,11.0,13.0,1311.0,425.0,72.0,5.0,3.0,2.0,4.5,5.0,5.0,931.5,250.5,21.0,0.0,0.0,0.0,18.3262890625,71.5892527698204,1014.0824938630931,736.0,896.0,384.0
33,52.394896667,13.040771667,34.8,2022-10-25T14:39:44.000Z,4.117766618728638,4.354381322860718,4.354381322860718,28.519018173217773,32.80375862121582,32.863264083862305,32.87015151977539,32.874799728393555,8.0,10.5,12.5,1282.5,417.0,70.0,5.0,3.0,2.0,5.0,5.0,5.0,948.0,260.0,15.5,0.0,0.0,0.0,18.258808593749997,71.84215007279627,1014.0845024919781,704.0,960.0,416.0
34,52.394896667,13.040771667,34.8,2022-10-25T14:39:48.000Z,4.073202133178711,4.30725622177124,4.30725622177124,28.21037006378174,32.44873809814453,32.507598876953125,32.514413833618164,32.519012451171875,8.0,10.0,12.0,1254.0,409.0,68.0,5.0,3.0,2.0,4.0,4.0,4.0,852.0,237.0,8.0,0.0,0.0,0.0,18.19416015625,71.93675107951788,1014.076913733656,736.0,864.0,320.0
35,52.394895,13.040766667,31.8,2022-10-25T14:39:51.000Z,3.884339690208435,4.10754132270813,4.10754132270813,26.9023380279541,30.944185256958008,31.000317573547363,31.006816864013672,31.01120090484619,8.0,10.0,12.0,1227.0,396.0,61.0,5.0,3.0,2.0,4.5,4.5,4.5,946.5,270.0,20.0,0.0,0.0,0.0,18.1395703125,72.07021330969613,1014.0699567277557,704.0,800.0,352.0
36,52.394895,13.040766667,31.8,2022-10-25T14:39:51.000Z,3.825905680656433,4.045749664306641,4.045749664306641,26.49763298034668,30.47867774963379,30.53396511077881,30.540366172790527,30.5446834564209,7.5,9.5,11.0,1215.0,392.0,61.0,3.5,2.5,1.5,4.5,5.0,5.0,945.0,270.0,22.0,0.0,0.0,0.0,18.096015625,72.16146292090315,1014.0702691886376,768.0,896.0,352.0
37,52.394895,13.040766667,31.8,2022-10-25T14:39:58.000Z,3.778524160385132,3.9956454038619995,3.9956454038619995,26.169475555419922,30.101216316223145,30.1558198928833,30.16214084625244,30.16640567779541,7.0,9.0,10.0,1203.0,388.0,61.0,2.0,2.0,1.0,5.0,6.0,6.0,937.5,266.5,29.0,0.0,0.0,0.0,18.03654296875,72.17913272678288,1014.0719968527428,672.0,800.0,352.0
38,52.394895,13.040763333,30.3,2022-10-25T14:40:02.000Z,3.6871790885925293,3.899051547050476,3.899051547050476,25.53683376312256,29.373525619506836,29.426809310913086,29.4329776763916,29.4371395111084,7.0,10.0,10.0,1188.0,382.0,63.0,4.0,1.0,1.0,5.5,6.5,6.5,993.0,276.5,41.0,0.0,0.0,0.0,17.972773437500003,72.19612798341231,1014.0699819352124,672.0,704.0,320.0
39,52.394895,13.040763333,29.9,2022-10-25T14:40:05.000Z,3.631293773651123,3.8399548530578613,3.8399548530578613,25.149781227111816,28.92832088470459,28.980796813964844,28.98687171936035,28.990970611572266,7.0,10.0,10.5,1201.5,384.5,64.0,4.0,1.0,1.0,5.0,6.5,6.5,1009.5,269.0,42.0,0.0,0.0,0.0,17.911738281250003,72.349024445709,1014.0774757117057,672.0,736.0,288.0
