LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
0,n/a,n/a,n/a,n/a,4.452132225036621,6.425264120101929,8.563992738723755,26.333715438842773,33.495012283325195,35.28641700744629,35.514442443847656,35.5493106842041,8.5,14.0,14.5,1396.5,450.5,73.0,12.0,1.0,0.0,4.0,4.5,4.5,924.0,254.5,25.5,0.0,0.0,0.0,19.8102734375,70.11273657250473,1016.3740745842094,704.0,832.0,288.0
1,n/a,n/a,n/a,n/a,4.4946770668029785,5.077671527862549,5.482078313827515,30.27834129333496,35.43340873718262,35.82493019104004,35.874155044555664,35.88487243652344,7.5,13.0,13.5,1369.5,433.5,73.0,11.0,0.5,0.0,4.0,5.0,5.0,1041.0,284.0,24.5,0.0,0.0,0.0,19.8690625,68.5619802609369,1016.3583610931887,704.0,896.0,384.0
2,n/a,n/a,n/a,n/a,3.9340521097183228,4.248016119003296,4.3574934005737305,27.016237258911133,31.239249229431152,31.384506225585938,31.402376174926758,31.40834617614746,7.0,13.0,13.0,1395.0,439.0,74.0,10.0,0.0,0.0,5.0,5.5,6.0,1117.5,309.0,20.0,1.0,1.0,0.0,19.964960937500003,67.64491955803533,1016.3281426545934,992.0,960.0,384.0
3,n/a,n/a,n/a,2026-02-11T12:00:14.000Z,3.9139541387557983,4.138857364654541,4.138857364654541,27.10744285583496,31.180105209350586,31.236665725708008,31.24321460723877,31.247632026672363,7.0,13.0,13.0,1434.0,451.0,78.0,10.0,1.0,1.0,5.0,6.0,8.0,1102.5,315.0,27.5,4.0,4.0,0.0,20.06095703125,67.0826465438268,1016.2963557814926,1024.0,992.0,448.0
4,n/a,n/a,n/a,2026-02-11T12:00:18.000Z,4.019563436508179,4.250535011291504,4.250535011291504,27.838876724243164,32.021430015563965,32.07951736450195,32.08624076843262,32.09077835083008,7.0,12.5,13.0,1434.0,449.0,77.0,9.5,1.0,1.0,5.0,6.0,8.5,1098.0,310.0,37.0,4.0,4.0,0.0,20.136249999999997,66.45549630110548,1016.2690862927566,960.0,992.0,288.0
5,n/a,n/a,n/a,2026-02-11T12:00:21.000Z,4.181666135787964,4.421952724456787,4.421952724456787,28.961575508117676,33.31280517578125,33.373233795166016,33.38022994995117,33.38495063781738,7.0,12.0,13.0,1434.0,447.0,76.0,9.0,1.0,1.0,4.5,6.0,8.5,1144.5,313.5,39.0,4.0,4.0,0.0,20.2028515625,66.36324034876998,1016.2577281389224,640.0,832.0,192.0
6,n/a,n/a,n/a,2026-02-11T12:00:25.000Z,4.341983079910278,4.591481924057007,4.591481924057007,30.07190704345703,34.5899543762207,34.652700424194336,34.659963607788086,34.664865493774414,7.0,12.0,13.0,1377.0,432.0,70.0,11.0,2.0,1.0,4.0,5.5,8.0,1054.5,287.5,40.0,4.0,4.0,0.0,20.26447265625,66.27686524582357,1016.2490752736626,704.0,768.0,224.0
7,n/a,n/a,n/a,2026-02-11T12:00:28.000Z,4.360833168029785,4.611415147781372,4.611415147781372,30.202460289001465,34.740121841430664,34.803138732910156,34.8104362487793,34.81535720825195,7.0,11.5,12.5,1336.5,418.5,66.0,10.5,2.0,1.0,4.0,5.0,7.0,1050.0,284.0,35.5,3.0,3.0,0.0,20.314765625,66.10963598870035,1016.2436104993714,704.0,928.0,384.0
8,n/a,n/a,n/a,2026-02-11T12:00:32.000Z,4.2041239738464355,4.4457011222839355,4.4457011222839355,29.117114067077637,33.49171257019043,33.552467346191406,33.559499740600586,33.56424522399902,7.0,11.0,12.0,1296.0,405.0,62.0,10.0,2.0,1.0,4.5,5.5,5.5,1045.5,272.0,26.5,0.0,0.0,0.0,20.37150390625,66.12486255205428,1016.2352927823199,608.0,768.0,288.0
9,n/a,n/a,n/a,2026-02-11T12:00:35.000Z,4.003109335899353,4.23313570022583,4.23313570022583,27.724918365478516,31.890350341796875,31.948198318481445,31.954895973205566,31.959413528442383,6.0,11.0,12.0,1290.0,401.0,66.0,9.0,2.0,1.0,4.0,4.5,4.5,1036.5,269.5,21.5,0.0,0.0,0.0,20.4266796875,66.1860312371933,1016.2386777303884,672.0,832.0,320.0
