LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
0,,,,,8.828415393829346,9.335712909698486,9.335712909698486,61.14424514770508,70.33064651489258,70.45822525024414,70.47299575805664,70.48295974731445,6.0,7.0,8.0,1008.0,324.0,40.0,1.0,1.0,1.0,6.5,10.0,12.0,1230.0,351.0,84.5,4.0,4.0,0.0,17.4977734375,63.584987173892,1012.7415844729505,608.0,896.0,320.0
1,,,,,8.583127498626709,9.076330661773682,9.076330661773682,59.44542121887207,68.37659072875978,68.5006217956543,68.51498031616211,68.5246696472168,6.0,7.0,8.0,1021.5,327.5,36.0,1.0,1.0,1.0,7.0,9.0,11.0,1225.5,351.0,72.0,4.0,4.0,0.0,17.543671875,63.364214078573845,1012.7526829289552,672.0,896.0,352.0
2,,,,2022-10-10T15:02:18.000Z,7.708366394042969,8.151304244995117,8.151304244995117,53.3869571685791,61.40789222717285,61.51928520202637,61.53218078613281,61.5408821105957,6.0,7.0,8.0,1035.0,331.0,32.0,1.0,1.0,1.0,6.0,7.0,8.0,1276.5,350.0,37.0,2.0,0.0,0.0,17.51291015625,63.694433380233704,1012.7489214520637,704.0,832.0,320.0
3,,,,2022-10-10T15:02:21.000Z,7.246102571487428,7.662477731704713,7.662477731704713,50.18539047241211,57.72531700134277,57.83002853393555,57.84215354919434,57.85033226013184,6.0,7.0,8.0,1059.0,337.0,26.0,1.0,1.0,1.0,6.0,7.0,8.0,1287.0,353.0,38.0,2.0,0.0,0.0,17.50958984375,63.58018736482098,1012.7576809321696,640.0,800.0,288.0
4,52.394843333000004,13.040836667,29.5,2022-10-10T15:03:05.000Z,5.010112524032593,5.298003196716309,5.298003196716309,34.69926643371582,39.91253662109375,39.98493766784668,39.99331855773926,39.99897384643555,6.0,7.0,8.0,1074.0,342.0,25.0,1.0,1.0,1.0,6.5,7.0,7.0,1285.5,353.5,39.0,0.0,0.0,0.0,17.288203125000006,66.6117813939671,1012.7647534286732,640.0,704.0,288.0
5,52.394843333000004,13.040836667,29.5,2022-10-10T15:03:08.000Z,4.933342456817627,5.2168219089508066,5.2168219089508066,34.16756820678711,39.30095481872559,39.37224769592285,39.38050079345703,39.38607025146485,6.0,7.0,8.0,1089.0,347.0,24.0,1.0,1.0,1.0,7.0,8.0,8.0,1342.5,371.5,34.0,0.0,0.0,0.0,17.170917968749997,66.10712236412503,1012.762381111182,704.0,896.0,288.0
6,52.394843333000004,13.040836667,29.5,2022-10-10T15:03:11.000Z,4.7513628005981445,5.024385452270508,5.024385452270508,32.90720748901367,37.851234436035156,37.91989517211914,37.9278450012207,37.93320655822754,6.0,8.0,8.0,1137.0,359.0,24.0,1.0,1.0,1.0,7.0,8.0,8.0,1347.0,370.5,36.5,1.0,0.0,0.0,17.1536328125,65.64794203586231,1012.7498162698752,672.0,800.0,288.0
7,52.394843333000004,13.040836667,29.5,2022-10-10T15:03:15.000Z,4.726734638214111,4.998341798782349,4.998341798782349,32.736635208129876,37.65503692626953,37.72334098815918,37.73124885559082,37.7365837097168,6.0,8.0,8.5,1128.0,355.0,27.0,1.0,1.0,1.0,7.0,9.0,10.0,1432.5,387.0,38.5,4.0,2.0,0.0,17.16798828125,65.27301500957833,1012.7416714839657,672.0,800.0,288.0
8,52.394843333000004,13.040836667,29.5,2022-10-10T15:03:19.000Z,4.926300048828125,5.209374666213988,5.209374666213988,34.11879730224609,39.24485397338867,39.31604194641113,39.32428550720215,39.32984733581543,6.0,8.0,9.0,1119.0,351.0,30.0,1.0,1.0,1.0,6.0,8.5,10.0,1500.0,406.5,50.0,4.0,2.0,0.0,17.18458984375,64.96447803076741,1012.7480931799353,704.0,864.0,288.0
9,52.394843333000004,13.040836667,29.5,2022-10-10T15:03:22.000Z,5.002043962478638,5.28947114944458,5.28947114944458,34.64338493347168,39.84825897216797,39.9205436706543,39.92891120910645,39.93455696105957,7.0,9.0,9.0,1245.0,397.0,36.0,0.0,0.0,0.0,7.0,9.0,10.0,1461.0,393.5,49.0,4.0,2.0,0.0,17.2001171875,64.73463715839456,1012.748564665611,608.0,896.0,320.0
10,52.394843333000004,13.040836667,29.5,2022-10-10T15:03:25.000Z,5.146468162536621,5.442193984985352,5.442193984985352,35.64364433288574,40.99879837036133,41.07316970825195,41.08177947998047,41.08758735656738,7.0,9.0,9.0,1251.0,400.0,36.0,0.0,0.0,0.0,6.5,8.5,10.5,1419.0,383.5,54.0,4.0,2.0,0.0,17.21408203125,64.58968364750207,1012.7514808223137,640.0,832.0,864.0
